gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('ha_avere_VERB', 'davvero_davvero_ADV')	33	ha davvero	ha	davvero	avere	davvero	VERB	ADV
('parlano_parlare_VERB', 'in_in_ADP')	33	parlano in	parlano	in	parlare	in	VERB	ADP
('a_a_ADP', 'volare_volare_VERB')	33	a volare	a	volare	a	volare	ADP	VERB
('potrei_potere_AUX', 'mai_mai_ADV')	33	potrei mai	potrei	mai	potere	mai	AUX	ADV
('loro_loro_PRON', 'vogliono_volere_AUX')	33	loro vogliono	loro	vogliono	loro	volere	PRON	AUX
('il_il_DET', 'pulsante_pulsante_NOUN')	33	il pulsante	il	pulsante	il	pulsante	DET	NOUN
('le_il_DET', 'informazioni_informazione_NOUN')	33	le informazioni	le	informazioni	il	informazione	DET	NOUN
('stata_essere_AUX', 'licenziata_licenziare_VERB')	33	stata licenziata	stata	licenziata	essere	licenziare	AUX	VERB
('cose_cosa_NOUN', 'a_a_ADP')	33		cose	a	cosa	a	NOUN	ADP
('andata_andare_VERB', 'lì_lì_ADV')	33	andata lì	andata	lì	andare	lì	VERB	ADV
('un_uno_DET', 'portatile_portatile_NOUN')	33	un portatile	un	portatile	uno	portatile	DET	NOUN
('se_se_SCONJ', 'tu_tu_PRON')	33	se tu	se	tu	se	tu	SCONJ	PRON
('più_più_ADV', 'economico_economico_ADJ')	33	più economico	più	economico	più	economico	ADV	ADJ
('nella_in_ADP', 'sala_sala_NOUN')	33	nella sala	nella	sala	in	sala	ADP	NOUN
('data_dare_VERB', 'a_a_ADP')	33		data	a	dare	a	VERB	ADP
('comprato_comprare_VERB', 'a_a_ADP')	33		comprato	a	comprare	a	VERB	ADP
('è_essere_AUX', 'nascosta_nascondere_VERB')	33	è nascosta	è	nascosta	essere	nascondere	AUX	VERB
('un_uno_DET', 'mondo_mondo_NOUN')	33	un mondo	un	mondo	uno	mondo	DET	NOUN
('sono_essere_AUX', 'grandi_grande_ADJ')	33	sono grandi	sono	grandi	essere	grande	AUX	ADJ
('storia_storia_NOUN', 'di_di_ADP')	33	storia di	storia	di	storia	di	NOUN	ADP
('essere_essere_AUX', 'impegnato_impegnare_VERB')	33	essere impegnato	essere	impegnato	essere	impegnare	AUX	VERB
('mio_mio_DET', 'tipo_tipo_NOUN')	33	mio tipo	mio	tipo	mio	tipo	DET	NOUN
('pensiamo_pensare_VERB', 'che_che_SCONJ')	33	pensiamo che	pensiamo	che	pensare	che	VERB	SCONJ
('un_uno_DET', 'mercato_mercato_NOUN')	33	un mercato	un	mercato	uno	mercato	DET	NOUN
('vostra_vostro_DET', 'lettera_lettera_NOUN')	33	vostra lettera	vostra	lettera	vostro	lettera	DET	NOUN
('ha_avere_AUX', 'acconsentito_acconsentire_VERB')	33	ha acconsentito	ha	acconsentito	avere	acconsentire	AUX	VERB
('siete_essere_AUX', 'i_il_DET')	33		siete	i	essere	il	AUX	DET
('date_dare_VERB', 'a_a_ADP')	33	da	date	a	dare	a	VERB	ADP
('ad_a_ADP', 'abbaiare_abbaiare_VERB')	33	ad abbaiare	ad	abbaiare	a	abbaiare	ADP	VERB
('era_essere_AUX', 'sola_solo_ADJ')	33	era sola	era	sola	essere	solo	AUX	ADJ
('amica_amico_NOUN', 'è_essere_AUX')	33	amica è	amica	è	amico	essere	NOUN	AUX
('a_a_ADP', 'tua_tuo_DET')	33	a tua	a	tua	a	tuo	ADP	DET
('amo_amare_VERB', 'più_più_ADV')	33	amo più	amo	più	amare	più	VERB	ADV
('hanno_avere_AUX', 'deciso_decidere_VERB')	33	hanno deciso	hanno	deciso	avere	decidere	AUX	VERB
('pensa_pensare_VERB', 'veramente_veramente_ADV')	33	pensa veramente	pensa	veramente	pensare	veramente	VERB	ADV
('quel_quello_DET', 'problema_problema_NOUN')	33	quel problema	quel	problema	quello	problema	DET	NOUN
('è_essere_AUX', 'costata_costare_VERB')	33	è costata	è	costata	essere	costare	AUX	VERB
"('ero_essere_AUX', ""l'_il_DET"")"	33	ero l'	ero	l'	essere	il	AUX	DET
('fa_fare_VERB', 'ancora_ancora_ADV')	33	fa ancora	fa	ancora	fare	ancora	VERB	ADV
('qua_qua_ADV', 'è_essere_AUX')	33	qua è	qua	è	qua	essere	ADV	AUX
('mi_mi_PRON', 'lavo_lavare_VERB')	33	mi lavo	mi	lavo	mi	lavare	PRON	VERB
('erano_essere_VERB', 'dei_di_ADP')	33	erano dei	erano	dei	essere	di	VERB	ADP
('disposto_disposto_ADJ', 'ad_a_ADP')	33	disposto ad	disposto	ad	disposto	a	ADJ	ADP
('non_non_ADV', 'funzionerà_funzionare_VERB')	33	non funzionerà	non	funzionerà	non	funzionare	ADV	VERB
('fatica_fatica_NOUN', 'a_a_ADP')	33		fatica	a	fatica	a	NOUN	ADP
('priva_privo_ADJ', 'di_di_ADP')	33	priva di	priva	di	privo	di	ADJ	ADP
('mentre_mentre_SCONJ', 'era_essere_AUX')	33	mentre era	mentre	era	mentre	essere	SCONJ	AUX
('capito_capitare_VERB', 'la_il_DET')	33	capito la	capito	la	capitare	il	VERB	DET
('erano_essere_AUX', 'i_il_DET')	33		erano	i	essere	il	AUX	DET
('ogni_ogni_DET', 'notte_notte_NOUN')	33	ogni notte	ogni	notte	ogni	notte	DET	NOUN
('si_si_PRON', 'era_essere_AUX')	33	si era	si	era	si	essere	PRON	AUX
('stanno_stare_VERB', 'per_per_ADP')	33	stanno per	stanno	per	stare	per	VERB	ADP
('innamorò_innamorare_VERB', 'di_di_ADP')	33	innamorò di	innamorò	di	innamorare	di	VERB	ADP
('si_si_PRON', 'uccise_uccidere_VERB')	33	si uccise	si	uccise	si	uccidere	PRON	VERB
('non_non_ADV', 'vieni_venire_VERB')	33	non vieni	non	vieni	non	venire	ADV	VERB
('edificio_edificio_NOUN', 'è_essere_AUX')	33	edificio è	edificio	è	edificio	essere	NOUN	AUX
('passato_passare_VERB', 'a_a_ADP')	33		passato	a	passare	a	VERB	ADP
('essere_essere_AUX', 'arrabbiata_arrabbiato_VERB')	33	essere arrabbiata	essere	arrabbiata	essere	arrabbiato	AUX	VERB
"('di_di_ADP', ""quell'_quello_DET"")"	33	di quell'	di	quell'	di	quello	ADP	DET
('offerto_offrire_VERB', 'di_di_ADP')	33	offerto di	offerto	di	offrire	di	VERB	ADP
('sono_essere_AUX', 'morte_morire_VERB')	33	sono morte	sono	morte	essere	morire	AUX	VERB
('migliore_migliore_ADJ', 'della_di_ADP')	33	migliore della	migliore	della	migliore	di	ADJ	ADP
('di_di_ADP', 'distanza_distanza_NOUN')	33	di distanza	di	distanza	di	distanza	ADP	NOUN
('ci_ci_PRON', 'deve_dovere_AUX')	33	ci deve	ci	deve	ci	dovere	PRON	AUX
('accendere_accendere_VERB', 'la_il_DET')	33	accendere la	accendere	la	accendere	il	VERB	DET
('vostro_vostro_DET', 'insegnante_insegnante_NOUN')	33	vostro insegnante	vostro	insegnante	vostro	insegnante	DET	NOUN
('lì_lì_ADV', 'prima_prima_ADV')	33	lì prima	lì	prima	lì	prima	ADV	ADV
('prendersi_prendere_VERB', 'cura_cura_NOUN')	33	prendersi cura	prendersi	cura	prendere	cura	VERB	NOUN
('è_essere_AUX', 'lavato_lavare_VERB')	33	è lavato	è	lavato	essere	lavare	AUX	VERB
('lavo_lavare_VERB', 'i_il_DET')	33		lavo	i	lavare	il	VERB	DET
('sono_essere_AUX', 'contenta_contento_ADJ')	33	sono contenta	sono	contenta	essere	contento	AUX	ADJ
('questo_questo_DET', 'modo_modo_NOUN')	33	questo modo	questo	modo	questo	modo	DET	NOUN
('la_il_DET', 'salsa_salsa_NOUN')	33	la salsa	la	salsa	il	salsa	DET	NOUN
('lei_lei_PRON', 'vada_andare_VERB')	33	lei vada	lei	vada	lei	andare	PRON	VERB
('ve_ve_PRON', 'la_la_PRON')	33	ve la	ve	la	ve	la	PRON	PRON
"(""l'_il_DET"", 'avvocato_avvocato_NOUN')"	33	l'avvocato	l'	avvocato	il	avvocato	DET	NOUN
('molto_molto_ADV', 'strano_strano_ADJ')	33	molto strano	molto	strano	molto	strano	ADV	ADJ
('del_di_ADP', 'nuovo_nuovo_ADJ')	33	del nuovo	del	nuovo	di	nuovo	ADP	ADJ
('mi_mi_PRON', 'amava_amare_VERB')	33	mi amava	mi	amava	mi	amare	PRON	VERB
"('studiato_studiare_VERB', ""l'_il_DET"")"	33	studiato l'	studiato	l'	studiare	il	VERB	DET
('noi_noi_PRON', 'li_li_PRON')	33	noi li	noi	li	noi	li	PRON	PRON
('tenere_tenere_VERB', 'un_uno_DET')	33	tenere un	tenere	un	tenere	uno	VERB	DET
('allergico_allergico_ADJ', 'al_a_ADP')	33	al	allergico	al	allergico	a	ADJ	ADP
('dare_dare_VERB', 'loro_loro_PRON')	33	dare loro	dare	loro	dare	loro	VERB	PRON
('è_essere_AUX', 'scoppiata_scoppiare_VERB')	33	è scoppiata	è	scoppiata	essere	scoppiare	AUX	VERB
('è_essere_AUX', 'lamentato_lamentare_VERB')	33	è lamentato	è	lamentato	essere	lamentare	AUX	VERB
('usare_usare_VERB', 'questa_questo_DET')	33	usare questa	usare	questa	usare	questo	VERB	DET
('chi_chi_PRON', 'la_la_PRON')	33	chi la	chi	la	chi	la	PRON	PRON
('lei_in_ADP', 'crede_credere_VERB')	33	lei crede	lei	crede	in	credere	ADP	VERB
('a_a_ADP', 'pagare_pagare_VERB')	33	a pagare	a	pagare	a	pagare	ADP	VERB
('voglio_volere_AUX', 'sembrare_sembrare_VERB')	33	voglio sembrare	voglio	sembrare	volere	sembrare	AUX	VERB
('male_male_ADV', 'il_il_DET')	33	male il	male	il	male	il	ADV	DET
('sapere_sapere_VERB', 'dove_dove_ADV')	33	sapere dove	sapere	dove	sapere	dove	VERB	ADV
('interessato_interessare_VERB', 'alla_a_ADP')	33	interessato alla	interessato	alla	interessare	a	VERB	ADP
('test_test_NOUN', 'di_di_ADP')	33	test di	test	di	test	di	NOUN	ADP
('leggete_leggere_VERB', 'il_il_DET')	33	leggete il	leggete	il	leggere	il	VERB	DET
('preparando_preparare_VERB', 'per_per_ADP')	33	preparando per	preparando	per	preparare	per	VERB	ADP
('parla_parlare_VERB', 'più_più_ADV')	33	parla più	parla	più	parlare	più	VERB	ADV
('sentito_sentire_VERB', 'una_uno_DET')	33	sentito una	sentito	una	sentire	uno	VERB	DET
('nessuno_nessuno_PRON', 'era_essere_AUX')	33	nessuno era	nessuno	era	nessuno	essere	PRON	AUX
('così_così_ADV', 'male_male_ADV')	33	così male	così	male	così	male	ADV	ADV
('sulla_su_ADP', 'panchina_panchina_NOUN')	33	sulla panchina	sulla	panchina	su	panchina	ADP	NOUN
('siete_essere_AUX', 'veramente_veramente_ADV')	33	siete veramente	siete	veramente	essere	veramente	AUX	ADV
('era_essere_AUX', 'quello_quello_PRON')	33	era quello	era	quello	essere	quello	AUX	PRON
('vi_vi_PRON', 'dirò_dire_VERB')	33	vi dirò	vi	dirò	vi	dire	PRON	VERB
('si_si_PRON', 'assicuri_assicurare_VERB')	33	si assicuri	si	assicuri	si	assicurare	PRON	VERB
('ditelo_dire_VERB', 'a_a_ADP')	33	ditelo a	ditelo	a	dire	a	VERB	ADP
('account_account_NOUN', 'di_di_ADP')	33	account di	account	di	account	di	NOUN	ADP
('quando_quando_ADV', 'le_le_PRON')	33	quando le	quando	le	quando	le	ADV	PRON
('ha_avere_AUX', 'urlato_urlare_VERB')	33	ha urlato	ha	urlato	avere	urlare	AUX	VERB
('i_il_DET', 'miei_mio_PRON')	33	i miei	i	miei	il	mio	DET	PRON
('uno_uno_DET', 'strano_strano_ADJ')	33	uno strano	uno	strano	uno	strano	DET	ADJ
('loro_loro_DET', 'chiavi_chiave_NOUN')	33	loro chiavi	loro	chiavi	loro	chiave	DET	NOUN
('perfetta_perfetto_ADJ', 'per_per_ADP')	33	per	perfetta	per	perfetto	per	ADJ	ADP
('il_il_DET', 'menù_menù_NOUN')	33	il menù	il	menù	il	menù	DET	NOUN
"(""all'_a_ADP"", 'ombra_ombra_NOUN')"	33	all'ombra	all'	ombra	a	ombra	ADP	NOUN
('aspettando_aspettare_VERB', 'il_il_DET')	33	aspettando il	aspettando	il	aspettare	il	VERB	DET
('molto_molto_ADV', 'occupate_occupare_VERB')	33	molto occupate	molto	occupate	molto	occupare	ADV	VERB
('luce_luce_NOUN', 'del_di_ADP')	33	luce del	luce	del	luce	di	NOUN	ADP
('saltato_saltare_VERB', 'la_il_DET')	33	saltato la	saltato	la	saltare	il	VERB	DET
('sua_suo_DET', 'propria_proprio_DET')	33	sua propria	sua	propria	suo	proprio	DET	DET
('perché_perché_ADV', 'qualcuno_qualcuno_PRON')	33	perché qualcuno	perché	qualcuno	perché	qualcuno	ADV	PRON
('è_essere_AUX', 'preso_prendere_VERB')	33	è preso	è	preso	essere	prendere	AUX	VERB
('faccia_fare_VERB', 'vedere_vedere_VERB')	33	faccia vedere	faccia	vedere	fare	vedere	VERB	VERB
('chiamato_chiamare_VERB', 'un_uno_DET')	33	chiamato un	chiamato	un	chiamare	uno	VERB	DET
('si_si_PRON', 'sbrighi_sbrigare_VERB')	33	si sbrighi	si	sbrighi	si	sbrigare	PRON	VERB
('sono_essere_AUX', 'nel_in_ADP')	33	sono nel	sono	nel	essere	in	AUX	ADP
('aspetta_aspettare_VERB', 'che_che_SCONJ')	33	aspetta che	aspetta	che	aspettare	che	VERB	SCONJ
('deve_dovere_AUX', 'venire_venire_VERB')	33	deve venire	deve	venire	dovere	venire	AUX	VERB
"('serve_servire_VERB', ""un'_uno_DET"")"	33	serve un'	serve	un'	servire	uno	VERB	DET
('ancora_ancora_ADV', 'del_di_ADP')	33	ancora del	ancora	del	ancora	di	ADV	ADP
('hanno_avere_AUX', 'cominciato_cominciare_VERB')	33	hanno cominciato	hanno	cominciato	avere	cominciare	AUX	VERB
('cane_cane_NOUN', 'ha_avere_VERB')	33	cane ha	cane	ha	cane	avere	NOUN	VERB
('è_essere_AUX', 'ferita_ferire_VERB')	33	è ferita	è	ferita	essere	ferire	AUX	VERB
('benvenuto_benvenuto_NOUN', 'qui_qui_ADV')	33	benvenuto qui	benvenuto	qui	benvenuto	qui	NOUN	ADV
('città_città_NOUN', 'più_più_ADV')	33	città più	città	più	città	più	NOUN	ADV
('è_essere_AUX', 'noiosa_noioso_ADJ')	33	è noiosa	è	noiosa	essere	noioso	AUX	ADJ
('occupato_occupare_VERB', 'oggi_oggi_ADV')	33	occupato oggi	occupato	oggi	occupare	oggi	VERB	ADV
('sono_essere_AUX', 'sorpresa_sorpresa_NOUN')	33	sono sorpresa	sono	sorpresa	essere	sorpresa	AUX	NOUN
('il_il_DET', 'coniglio_coniglio_NOUN')	33	il coniglio	il	coniglio	il	coniglio	DET	NOUN
('il_il_DET', 'collo_collo_NOUN')	33	il collo	il	collo	il	collo	DET	NOUN
('lei_in_ADP', 'stava_stare_AUX')	33	lei stava	lei	stava	in	stare	ADP	AUX
('siamo_essere_AUX', 'una_uno_DET')	33	siamo una	siamo	una	essere	uno	AUX	DET
('ditele_ditele_VERB', 'di_di_ADP')	33	di	ditele	di	ditele	di	VERB	ADP
('mio_mio_DET', 'cappello_cappello_NOUN')	33	mio cappello	mio	cappello	mio	cappello	DET	NOUN
('la_la_PRON', 'odio_odiare_VERB')	33	la odio	la	odio	la	odiare	PRON	VERB
('sono_essere_AUX', 'dovuto_dovere_AUX')	33	sono dovuto	sono	dovuto	essere	dovere	AUX	AUX
('suo_suo_DET', 'dovere_dovere_NOUN')	33	suo dovere	suo	dovere	suo	dovere	DET	NOUN
('giocavo_giocare_VERB', 'a_a_ADP')	33	gioca	giocavo	a	giocare	a	VERB	ADP
('sono_essere_AUX', 'tornata_tornare_VERB')	33	sono tornata	sono	tornata	essere	tornare	AUX	VERB
('suo_suo_DET', 'volto_volto_NOUN')	32	suo volto	suo	volto	suo	volto	DET	NOUN
('la_la_PRON', 'puoi_potere_AUX')	32	la puoi	la	puoi	la	potere	PRON	AUX
('mi_mi_PRON', 'sentii_sentire_VERB')	32	mi sentii	mi	sentii	mi	sentire	PRON	VERB
('vuole_volere_AUX', 'vendere_vendere_VERB')	32	vuole vendere	vuole	vendere	volere	vendere	AUX	VERB
('qui_qui_ADV', 'e_e_CCONJ')	32		qui	e	qui	e	ADV	CCONJ
('dove_dove_ADV', 'va_andare_VERB')	32	dove va	dove	va	dove	andare	ADV	VERB
('acqua_acqua_NOUN', 'calda_caldo_ADJ')	32	acqua calda	acqua	calda	acqua	caldo	NOUN	ADJ
('cosa_cosa_PRON', 'possiamo_potere_AUX')	32	cosa possiamo	cosa	possiamo	cosa	potere	PRON	AUX
('alla_a_ADP', 'sera_sera_NOUN')	32	alla sera	alla	sera	a	sera	ADP	NOUN
('ragazza_ragazzo_NOUN', 'che_che_PRON')	32	ragazza che	ragazza	che	ragazzo	che	NOUN	PRON
('può_potere_AUX', 'prendere_prendere_VERB')	32	può prendere	può	prendere	potere	prendere	AUX	VERB
('parli_parlare_VERB', 'in_in_ADP')	32	parli in	parli	in	parlare	in	VERB	ADP
('piacerebbe_piacere_VERB', 'vedere_vedere_VERB')	32	piacerebbe vedere	piacerebbe	vedere	piacere	vedere	VERB	VERB
('del_di_ADP', 'pericolo_pericolo_NOUN')	32	del pericolo	del	pericolo	di	pericolo	ADP	NOUN
('il_il_DET', 'papà_papà_NOUN')	32	il papà	il	papà	il	papà	DET	NOUN
('amano_amare_VERB', 'le_il_DET')	32	amano le	amano	le	amare	il	VERB	DET
('ne_ne_PRON', 'abbiamo_avere_VERB')	32	ne abbiamo	ne	abbiamo	ne	avere	PRON	VERB
"('noi_noi_PRON', ""l'_lo_PRON"")"	32	noi l'	noi	l'	noi	lo	PRON	PRON
('che_che_SCONJ', 'stai_stare_AUX')	32	che stai	che	stai	che	stare	SCONJ	AUX
('stai_stare_AUX', 'lavorando_lavorare_VERB')	32	stai lavorando	stai	lavorando	stare	lavorare	AUX	VERB
('avrebbe_avere_AUX', 'aiutata_aiutare_VERB')	32	avrebbe aiutata	avrebbe	aiutata	avere	aiutare	AUX	VERB
('che_che_PRON', 'sembra_sembrare_VERB')	32	che sembra	che	sembra	che	sembrare	PRON	VERB
('lo_il_DET', 'zio_zio_NOUN')	32	lo zio	lo	zio	il	zio	DET	NOUN
('zio_zio_NOUN', 'di_di_ADP')	32	zio di	zio	di	zio	di	NOUN	ADP
('cani_cane_NOUN', 'di_di_ADP')	32	cani di	cani	di	cane	di	NOUN	ADP
('un_uno_DET', 'parco_parco_NOUN')	32	un parco	un	parco	uno	parco	DET	NOUN
('ricevette_ricevere_VERB', 'una_uno_DET')	32	ricevette una	ricevette	una	ricevere	uno	VERB	DET
('autobus_autobus_NOUN', 'o_o_CCONJ')	32	auto	autobus	o	autobus	o	NOUN	CCONJ
('della_di_ADP', 'famiglia_famiglia_NOUN')	32	della famiglia	della	famiglia	di	famiglia	ADP	NOUN
('un_uno_DET', 'attacco_attacco_NOUN')	32	un attacco	un	attacco	uno	attacco	DET	NOUN
('a_a_ADP', 'contare_contare_VERB')	32	a contare	a	contare	a	contare	ADP	VERB
('fidate_fidare_VERB', 'di_di_ADP')	32	fidate di	fidate	di	fidare	di	VERB	ADP
('sia_essere_AUX', 'vera_vero_ADJ')	32	sia vera	sia	vera	essere	vero	AUX	ADJ
('è_essere_AUX', 'grasso_grasso_ADJ')	32	è grasso	è	grasso	essere	grasso	AUX	ADJ
('come_come_ADV', 'al_a_ADP')	32	come al	come	al	come	a	ADV	ADP
('altro_altro_PRON', 'ieri_ieri_NOUN')	32	altro ieri	altro	ieri	altro	ieri	PRON	NOUN
('vidi_vedere_VERB', 'il_il_DET')	32	vidi il	vidi	il	vedere	il	VERB	DET
('questo_questo_DET', 'video_video_NOUN')	32	questo video	questo	video	questo	video	DET	NOUN
('diedi_dare_VERB', 'un_uno_DET')	32	diedi un	diedi	un	dare	uno	VERB	DET
('sua_suo_DET', 'paura_paura_NOUN')	32	sua paura	sua	paura	suo	paura	DET	NOUN
('è_essere_AUX', 'ucciso_uccidere_VERB')	32	è ucciso	è	ucciso	essere	uccidere	AUX	VERB
('scritto_scrivere_VERB', 'a_a_ADP')	32		scritto	a	scrivere	a	VERB	ADP
('una_uno_DET', 'gran_grande_ADJ')	32	una gran	una	gran	uno	grande	DET	ADJ
"(""un'_uno_DET"", 'opinione_opinione_NOUN')"	32	un'opinione	un'	opinione	uno	opinione	DET	NOUN
('ho_avere_AUX', 'chiuso_chiudere_VERB')	32	ho chiuso	ho	chiuso	avere	chiudere	AUX	VERB
('odio_odiare_VERB', 'fare_fare_VERB')	32	odio fare	odio	fare	odiare	fare	VERB	VERB
('la_la_PRON', 'state_essere_AUX')	32	la state	la	state	la	essere	PRON	AUX
('lesse_leggere_VERB', 'la_il_DET')	32	lesse la	lesse	la	leggere	il	VERB	DET
('mise_mettere_VERB', 'le_il_DET')	32	mise le	mise	le	mettere	il	VERB	DET
('una_uno_DET', 'scrivania_scrivania_NOUN')	32	una scrivania	una	scrivania	uno	scrivania	DET	NOUN
"(""l'_il_DET"", 'incendio_incendio_NOUN')"	32	l'incendio	l'	incendio	il	incendio	DET	NOUN
('arriva_arrivare_VERB', 'a_a_ADP')	32		arriva	a	arrivare	a	VERB	ADP
('bocca_bocca_NOUN', 'chiusa_chiuso_ADJ')	32	bocca chiusa	bocca	chiusa	bocca	chiuso	NOUN	ADJ
('una_uno_DET', 'patata_patata_NOUN')	32	una patata	una	patata	uno	patata	DET	NOUN
('felici_felice_ADJ', 'qui_qui_ADV')	32	felici qui	felici	qui	felice	qui	ADJ	ADV
('vuole_volere_AUX', 'giocare_giocare_VERB')	32	vuole giocare	vuole	giocare	volere	giocare	AUX	VERB
('messo_mettere_VERB', 'un_uno_DET')	32	messo un	messo	un	mettere	uno	VERB	DET
('è_essere_AUX', 'distante_distante_ADJ')	32	è distante	è	distante	essere	distante	AUX	ADJ
('la_il_DET', 'bistecca_bistecca_NOUN')	32	la bistecca	la	bistecca	il	bistecca	DET	NOUN
('una_uno_DET', 'rivista_rivista_NOUN')	32	una rivista	una	rivista	uno	rivista	DET	NOUN
('mi_mi_PRON', 'comprò_comprare_VERB')	32	mi comprò	mi	comprò	mi	comprare	PRON	VERB
('che_che_SCONJ', 'ne_ne_PRON')	32	che ne	che	ne	che	ne	SCONJ	PRON
"(""un'_uno_DET"", 'idiota_idiota_NOUN')"	32	un'idiota	un'	idiota	uno	idiota	DET	NOUN
('vostra_vostro_DET', 'domanda_domanda_NOUN')	32	vostra domanda	vostra	domanda	vostro	domanda	DET	NOUN
('di_di_ADP', 'provare_provare_VERB')	32	di provare	di	provare	di	provare	ADP	VERB
('canzone_canzone_NOUN', 'è_essere_AUX')	32	canzone è	canzone	è	canzone	essere	NOUN	AUX
('a_a_ADP', 'durare_durare_VERB')	32	ato a durare	a	durare	a	durare	ADP	VERB
('può_potere_AUX', 'più_più_ADV')	32	può più	può	più	potere	più	AUX	ADV
('sa_sapere_VERB', 'guidare_guidare_VERB')	32	sa guidare	sa	guidare	sapere	guidare	VERB	VERB
('essere_essere_AUX', 'preoccupato_preoccupato_ADJ')	32	essere preoccupato	essere	preoccupato	essere	preoccupato	AUX	ADJ
('domande_domanda_NOUN', 'a_a_ADP')	32		domande	a	domanda	a	NOUN	ADP
('molto_molto_ADV', 'semplice_semplice_ADJ')	32	molto semplice	molto	semplice	molto	semplice	ADV	ADJ
('in_in_ADP', 'cosa_cosa_PRON')	32	in cosa	in	cosa	in	cosa	ADP	PRON
('sta_stare_AUX', 'contando_contare_VERB')	32	sta contando	sta	contando	stare	contare	AUX	VERB
('per_per_ADP', 'lavoro_lavoro_NOUN')	32	per lavoro	per	lavoro	per	lavoro	ADP	NOUN
('andato_andare_VERB', 'bene_bene_ADV')	32	andato bene	andato	bene	andare	bene	VERB	ADV
('sono_essere_AUX', 'tornati_tornare_VERB')	32	sono tornati	sono	tornati	essere	tornare	AUX	VERB
('preparare_preparare_VERB', 'la_il_DET')	32	preparare la	preparare	la	preparare	il	VERB	DET
"(""all'_a_ADP"", 'istante_istante_NOUN')"	32	all'istante	all'	istante	a	istante	ADP	NOUN
('quella_quello_PRON', 'era_essere_AUX')	32	quella era	quella	era	quello	essere	PRON	AUX
('vivo_vivere_VERB', 'con_con_ADP')	32	vivo con	vivo	con	vivere	con	VERB	ADP
('questa_questo_DET', 'bicicletta_bicicletta_NOUN')	32	questa bicicletta	questa	bicicletta	questo	bicicletta	DET	NOUN
('sia_essere_AUX', 'ricco_ricco_ADJ')	32	sia ricco	sia	ricco	essere	ricco	AUX	ADJ
('starò_stare_VERB', 'a_a_ADP')	32	sta	starò	a	stare	a	VERB	ADP
('buon_buono_ADJ', 'amico_amico_NOUN')	32	buon amico	buon	amico	buono	amico	ADJ	NOUN
('meglio_meglio_ADV', 'della_di_ADP')	32	meglio della	meglio	della	meglio	di	ADV	ADP
('andato_andare_VERB', 'il_il_DET')	32	andato il	andato	il	andare	il	VERB	DET
('sappiamo_sapere_VERB', 'chi_chi_PRON')	32	sappiamo chi	sappiamo	chi	sapere	chi	VERB	PRON
('buona_buono_ADJ', 'giornata_giornata_NOUN')	32	buona giornata	buona	giornata	buono	giornata	ADJ	NOUN
('lo_lo_PRON', 'chieda_chiedere_VERB')	32	lo chieda	lo	chieda	lo	chiedere	PRON	VERB
('ha_avere_AUX', 'neanche_neanche_ADV')	32	ha neanche	ha	neanche	avere	neanche	AUX	ADV
('non_non_ADV', 'guardare_guardare_VERB')	32	non guardare	non	guardare	non	guardare	ADV	VERB
('buone_buono_ADJ', 'notizie_notizia_NOUN')	32	buone notizie	buone	notizie	buono	notizia	ADJ	NOUN
('sia_essere_AUX', 'bello_bello_ADJ')	32	sia bello	sia	bello	essere	bello	AUX	ADJ
('perché_perché_PRON', 'pensi_pensare_VERB')	32	perché pensi	perché	pensi	perché	pensare	PRON	VERB
('tra_tra_ADP', 'di_di_ADP')	32	tra di	tra	di	tra	di	ADP	ADP
('libri_libro_NOUN', 'a_a_ADP')	32		libri	a	libro	a	NOUN	ADP
('alla_a_ADP', 'schiena_schiena_NOUN')	32	alla schiena	alla	schiena	a	schiena	ADP	NOUN
('lasciato_lasciare_VERB', 'i_il_DET')	32	lasci	lasciato	i	lasciare	il	VERB	DET
('sarete_essere_AUX', 'in_in_ADP')	32	sarete in	sarete	in	essere	in	AUX	ADP
('dimenticate_dimenticare_VERB', 'di_di_ADP')	32	di	dimenticate	di	dimenticare	di	VERB	ADP
"('odio_odiare_VERB', ""l'_il_DET"")"	32	odio l'	odio	l'	odiare	il	VERB	DET
('ci_ci_PRON', 'diede_dare_VERB')	32	ci diede	ci	diede	ci	dare	PRON	VERB
('le_le_PRON', 'possiamo_potere_AUX')	32	le possiamo	le	possiamo	le	potere	PRON	AUX
('stavo_essere_AUX', 'parlando_parlare_VERB')	32	stavo parlando	stavo	parlando	essere	parlare	AUX	VERB
('più_più_ADV', 'libri_libro_NOUN')	32	più libri	più	libri	più	libro	ADV	NOUN
('qui_qui_ADV', 'questa_questo_DET')	32	qui questa	qui	questa	qui	questo	ADV	DET
('viene_venire_VERB', 'dal_da_ADP')	32	viene dal	viene	dal	venire	da	VERB	ADP
('questo_questo_DET', 'dipinto_dipinto_NOUN')	32	questo dipinto	questo	dipinto	questo	dipinto	DET	NOUN
('ha_avere_AUX', 'davvero_davvero_ADV')	32	ha davvero	ha	davvero	avere	davvero	AUX	ADV
('del_di_ADP', 'veleno_veleno_NOUN')	32	del veleno	del	veleno	di	veleno	ADP	NOUN
('è_essere_AUX', 'svegliato_svegliare_VERB')	32	è svegliato	è	svegliato	essere	svegliare	AUX	VERB
('ordinato_ordinare_VERB', 'il_il_DET')	32	ordinato il	ordinato	il	ordinare	il	VERB	DET
