token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
663-5	TOI056	663	per	per	linguistic	none	_	_	_	_	_	_
663-6	TOI056	663	venticinqua	venticinqua	linguistic	none	_	_	_	_	_	_
663-7	TOI056	663	anni	anni	linguistic	none	_	End=1572.018	_	_	_	_
664-0	TOI056	664	perché	perché	linguistic	none	_	Begin=1572.026	_	_	_	_
664-1	TOI056	664	la	la	linguistic	none	_	_	_	_	_	_
664-2	TOI056	664	v~	v~	linguistic	none	Interrupted=Yes	_	_	_	_	_
664-3	TOI056	664	la	la	linguistic	none	_	_	_	_	_	_
664-4	TOI056	664	vita	vita	linguistic	none	_	_	_	_	_	_
664-5	TOI056	664	ha	ha	linguistic	none	_	_	_	_	_	_
664-6	TOI056	664	portato	portato	linguistic	none	_	_	_	_	_	_
664-7	TOI056	664	così	così	linguistic	none	_	End=1574.583	_	_	_	_
665-0	TOI056	665	ma	ma	linguistic	none	_	Begin=1574.583	_	_	_	_
665-1	TOI056	665	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
665-2	TOI056	665	preferivo	preferivo	linguistic	none	_	_	_	_	_	_
665-3	TOI056	665	il	il	linguistic	none	_	_	_	_	_	_
665-4	TOI056	665	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
665-5	TOI056	665	[d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(79)
665-6	TOI056	665	ufficio]	ufficio	linguistic	none	_	End=1577.624	_	_	_	0-7(79)
666-0	TOR001	666	[d'	d'	linguistic	none	SpaceAfter=No	Begin=1576.634	_	_	_	0-2(79)
666-1	TOR001	666	ufficio]?	ufficio	linguistic	none	Intonation=Rising	End=1577.62	_	_	_	0-7(79)
667-0	TOI056	667	(eh)	eh	linguistic	none	_	Begin=1577.724	_	_	0-2(0)	_
667-1	TOI056	667	preferivo	preferivo	linguistic	none	_	End=1578.879	_	_	_	_
668-0	TOI056	668	quel	quel	linguistic	none	_	Begin=1579.037	_	_	_	_
668-1	TOI056	668	tipo	tipo	linguistic	none	_	_	_	_	_	_
668-2	TOI056	668	di	di	linguistic	none	_	_	_	_	_	_
668-3	TOI056	668	lavoro	lavoro	linguistic	none	_	End=1580.51	_	_	_	_
669-0	TOI056	669	comunque	comunque	linguistic	none	_	Begin=1580.512	_	_	_	_
669-1	TOI056	669	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
669-2	TOI056	669	tutto	tutto	linguistic	none	_	_	_	_	_	_
669-3	TOI056	669	ci	ci	linguistic	none	_	_	_	_	_	_
669-4	TOI056	669	sia	sia	linguistic	none	_	_	_	_	_	_
669-5	TOI056	669	degua	degua	linguistic	none	_	_	_	_	_	_
669-6	TOI056	669	nella	nella	linguistic	none	_	_	_	_	_	_
669-7	TOI056	669	vita	vita	linguistic	none	_	End=1583.37	_	_	_	_
670-0	TOR001	670	certo	certo	linguistic	none	_	Begin=1583.37|End=1583.906	_	_	_	_
671-0	TOI056	671	mi	mi	linguistic	none	_	Begin=1583.993	_	_	_	_
671-1	TOI056	671	ci	ci	linguistic	none	_	_	_	_	_	_
671-2	TOI056	671	sono	sono	linguistic	none	_	_	_	_	_	_
671-3	TOI056	671	adeguata	adeguata	linguistic	none	_	End=1585.745	_	_	_	_
672-0	TOR001	672	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1584.686|End=1585.533	_	_	_	_
673-0	TOR001	673	e	e	linguistic	none	_	Begin=1586.653	_	_	_	_
673-1	TOR001	673	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
673-2	TOR001	673	lavorare	lavorare	linguistic	none	_	_	_	_	_	_
673-3	TOR001	673	forse	forse	linguistic	none	_	_	_	_	_	_
673-4	TOR001	673	in	in	linguistic	none	_	_	_	_	_	_
673-5	TOR001	673	un	un	linguistic	none	_	_	_	_	_	_
673-6	TOR001	673	appunto	appunto	linguistic	none	_	_	_	_	_	_
673-7	TOR001	673	in	in	linguistic	none	_	_	_	_	_	_
673-8	TOR001	673	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
673-9	TOR001	673	attività	attività	linguistic	none	_	_	_	_	_	_
673-10	TOR001	673	commerciale	commerciale	linguistic	none	_	_	_	_	_	_
673-11	TOR001	673	offre	offre	linguistic	none	_	_	_	_	_	_
673-12	TOR001	673	anche	anche	linguistic	none	_	_	_	_	_	_
673-13	TOR001	673	un	un	linguistic	none	_	_	_	_	_	_
673-14	TOR001	673	punto	punto	linguistic	none	_	_	_	_	_	_
673-15	TOR001	673	di	di	linguistic	none	_	_	_	_	_	_
673-16	TOR001	673	vista	vista	linguistic	none	_	_	_	_	_	_
673-17	TOR001	673	privilegiato	privilegiato	linguistic	none	_	_	_	_	_	_
673-18	TOR001	673	no,	no	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
673-19	TOR001	673	sul	sul	linguistic	none	_	_	_	_	_	_
673-20	TOR001	673	quartiere?	quartiere	linguistic	none	Intonation=Rising	End=1593.045	_	_	_	_
674-0	TOI056	674	e:h	eh	linguistic	none	_	Begin=1593.045	0x1	_	_	_
674-1	TOI056	674	certamente	certamente	linguistic	none	_	_	_	_	_	_
674-2	TOI056	674	sì	sì	linguistic	none	_	_	_	_	_	_
674-3	TOI056	674	perché	perché	linguistic	none	_	End=1595.282	_	_	_	_
675-0	TOI056	675	frequenti	frequenti	linguistic	none	_	Begin=1595.303	_	_	_	_
675-1	TOI056	675	un	un	linguistic	none	_	_	_	_	_	_
675-2	TOI056	675	certo	certo	linguistic	none	_	_	_	_	_	_
675-3	TOI056	675	numero	numero	linguistic	none	_	_	_	_	_	_
675-4	TOI056	675	di	di	linguistic	none	_	_	_	_	_	_
675-5	TOI056	675	persone	persone	linguistic	none	_	End=1598.304	_	_	_	_
676-0	TOI056	676	e	e	linguistic	none	_	Begin=1598.304	_	_	_	_
676-1	TOI056	676	ha~	ha~	linguistic	none	Interrupted=Yes	_	_	_	_	_
676-2	TOI056	676	hai	hai	linguistic	none	_	_	_	_	_	_
676-3	TOI056	676	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
676-4	TOI056	676	attività	attività	linguistic	none	_	End=1600.062	_	_	_	_
677-0	TOI056	677	anche	anche	linguistic	none	_	Begin=1600.062	_	_	_	_
677-1	TOI056	677	perché	perché	linguistic	none	_	End=1601.314	_	_	_	_
678-0	TOI056	678	tanto	tanto	linguistic	none	_	Begin=1601.314	_	_	_	_
678-1	TOI056	678	per	per	linguistic	none	_	_	_	_	_	_
678-2	TOI056	678	parlare	parlare	linguistic	none	_	_	_	_	_	_
678-3	TOI056	678	di	di	linguistic	none	_	_	_	_	_	_
678-4	TOI056	678	associazionismo	associazionismo	linguistic	none	_	End=1604.639	_	_	_	_
679-0	TOI056	679	anche	anche	linguistic	none	_	Begin=1604.639	_	_	_	_
679-1	TOI056	679	lì	lì	linguistic	none	_	_	_	_	_	_
679-2	TOI056	679	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
679-3	TOI056	679	nel	nel	linguistic	none	_	_	_	_	_	_
679-4	TOI056	679	millenovecento	millenovecento	linguistic	none	_	End=1607.804	_	_	_	_
680-0	TOI056	680	ot~	ot~	linguistic	none	Interrupted=Yes	Begin=1608.15	_	_	_	_
680-1	TOI056	680	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
680-2	TOI056	680	tan	tan	linguistic	none	_	_	_	_	_	_
680-3	TOI056	680	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
680-4	TOI056	680	ta~	ta~	linguistic	none	Interrupted=Yes	_	_	_	_	_
680-5	TOI056	680	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
680-6	TOI056	680	mah	mah	linguistic	none	_	_	_	_	_	_
680-7	TOI056	680	non	non	linguistic	none	_	_	_	_	_	_
680-8	TOI056	680	mi	mi	linguistic	none	_	_	_	_	_	_
680-9	TOI056	680	ricordo	ricordo	linguistic	none	_	_	_	_	_	_
680-10	TOI056	680	neanche	neanche	linguistic	none	_	_	_	_	_	_
680-11	TOI056	680	più	più	linguistic	none	_	End=1612.023	_	_	_	_
681-0	TOI056	681	perché	perché	linguistic	none	_	Begin=1612.086	_	_	_	_
681-1	TOI056	681	sto	sto	linguistic	none	_	_	_	_	_	_
681-2	TOI056	681	perdendo	perdendo	linguistic	none	_	_	_	_	_	_
681-3	TOI056	681	un	un	linguistic	none	_	_	_	_	_	_
681-4	TOI056	681	po'	po'	linguistic	none	_	_	_	_	_	_
681-5	TOI056	681	la	la	linguistic	none	_	_	_	_	_	_
681-6	TOI056	681	memoria	memoria	linguistic	none	_	End=1614.534	_	_	_	_
682-0	TOI056	682	comunque	comunque	linguistic	none	_	Begin=1614.554	_	_	_	_
682-1	TOI056	682	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
682-2	TOI056	682	formato	formato	linguistic	none	_	End=1616.694	_	_	_	_
683-0	TOI056	683	x	x	unknown	none	_	Begin=1616.694	_	_	_	_
683-1	TOI056	683	la	la	linguistic	none	_	_	_	_	_	_
683-2	TOI056	683	prima	prima	linguistic	none	_	_	_	_	_	_
683-3	TOI056	683	associazione	associazione	linguistic	none	_	_	_	_	_	_
683-4	TOI056	683	di	di	linguistic	none	_	_	_	_	_	_
683-5	TOI056	683	commercianti	commercianti	linguistic	none	_	End=1620.11	_	_	_	_
684-0	TOR001	684	mh	mh	linguistic	none	_	Begin=1620.121	_	_	_	_
684-1	TOR001	684	mh	mh	linguistic	none	_	End=1620.69	_	_	_	_
685-0	TOI056	685	eh	eh	linguistic	none	_	Begin=1620.736	_	_	_	_
685-1	TOI056	685	d~	d~	linguistic	none	Interrupted=Yes	_	_	_	_	_
685-2	TOI056	685	di	di	linguistic	none	_	_	_	_	_	_
685-3	TOI056	685	barriera	barriera	linguistic	none	_	End=1622.286	_	_	_	_
686-0	TOI056	686	e	e	linguistic	none	_	Begin=1622.383	_	_	_	_
686-1	TOI056	686	si	si	linguistic	none	_	_	_	_	_	_
686-2	TOI056	686	chiamava	chiamava	linguistic	none	_	_	_	_	_	_
686-3	TOI056	686	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
686-4	TOI056	686	associazione	associazione	linguistic	none	_	_	_	_	_	_
686-5	TOI056	686	barriera	barriera	linguistic	none	_	_	_	_	_	_
686-6	TOI056	686	x	x	unknown	none	_	End=1625.79	_	_	_	_
687-0	TOR001	687	mh	mh	linguistic	none	_	Begin=1625.79	_	_	_	_
687-1	TOR001	687	[mh]	mh	linguistic	none	_	End=1626.386	_	_	_	0-2(80)
688-0	TOI056	688	[e]	e	linguistic	none	_	Begin=1626.05	_	_	_	0-1(80)
688-1	TOI056	688	questa	questa	linguistic	none	_	_	_	_	_	_
688-2	TOI056	688	associazione	associazione	linguistic	none	_	End=1628.236	_	_	_	_
689-0	TOI056	689	ha	ha	linguistic	none	_	Begin=1628.817	_	_	_	_
689-1	TOI056	689	gestito	gestito	linguistic	none	_	_	_	_	_	_
689-2	TOI056	689	per	per	linguistic	none	_	_	_	_	_	_
689-3	TOI056	689	anni	anni	linguistic	none	_	_	_	_	_	_
689-4	TOI056	689	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
689-5	TOI056	689	le	le	linguistic	none	_	_	_	_	_	_
689-6	TOI056	689	attività	attività	linguistic	none	_	_	_	_	_	_
689-7	TOI056	689	di	di	linguistic	none	_	_	_	_	_	_
689-8	TOI056	689	coordinamento	coordinamento	linguistic	none	_	End=1633.31	_	_	_	_
690-0	TOI056	690	del~	del~	linguistic	none	Interrupted=Yes	Begin=1633.406	_	_	_	_
690-1	TOI056	690	della	della	linguistic	none	_	_	_	_	_	_
690-2	TOI056	690	zona	zona	linguistic	none	_	End=1635.045	_	_	_	_
691-0	TOI056	691	e	e	linguistic	none	_	Begin=1635.167	_	_	_	_
691-1	TOI056	691	abbiamo	abbiamo	linguistic	none	_	End=1636.596	_	_	_	_
692-0	TOI056	692	diciamo	diciamo	linguistic	none	_	Begin=1636.633|End=1637.575	_	_	_	_
693-0	TOI056	693	rifondato	rifondato	linguistic	none	_	Begin=1637.849	_	_	_	_
693-1	TOI056	693	ricreato	ricreato	linguistic	none	_	End=1640.412	_	_	_	_
694-0	TOI056	694	una	una	linguistic	none	_	Begin=1640.475	_	_	_	_
694-1	TOI056	694	festività	festività	linguistic	none	_	_	_	_	_	_
694-2	TOI056	694	di	di	linguistic	none	_	_	_	_	_	_
694-3	TOI056	694	settembre	settembre	linguistic	none	_	_	_	_	_	_
694-4	TOI056	694	perché	perché	linguistic	none	_	End=1643.57	_	_	_	_
695-0	TOI056	695	in	in	linguistic	none	_	Begin=1643.57	_	_	_	_
695-1	TOI056	695	barriera	barriera	linguistic	none	_	End=1644.873	_	_	_	_
696-0	TOI056	696	da	da	linguistic	none	_	Begin=1644.948	_	_	_	_
696-1	TOI056	696	quel	quel	linguistic	none	_	_	_	_	_	_
696-2	TOI056	696	che	che	linguistic	none	_	_	_	_	_	_
696-3	TOI056	696	ho	ho	linguistic	none	_	_	_	_	_	_
696-4	TOI056	696	letto	letto	linguistic	none	_	_	_	_	_	_
696-5	TOI056	696	da	da	linguistic	none	_	_	_	_	_	_
696-6	TOI056	696	quel	quel	linguistic	none	_	_	_	_	_	_
696-7	TOI056	696	che	che	linguistic	none	_	_	_	_	_	_
696-8	TOI056	696	ho	ho	linguistic	none	_	_	_	_	_	_
696-9	TOI056	696	sentito	sentito	linguistic	none	_	_	_	_	_	_
696-10	TOI056	696	ma	ma	linguistic	none	_	_	_	_	_	_
696-11	TOI056	696	anche	anche	linguistic	none	_	_	_	_	_	_
696-12	TOI056	696	dai	dai	linguistic	none	_	_	_	_	_	_
696-13	TOI056	696	miei	miei	linguistic	none	_	End=1648.693	_	_	_	_
697-0	TOI056	697	e:h	eh	linguistic	none	_	Begin=1648.874	0x1	_	_	_
697-1	TOI056	697	si	si	linguistic	none	_	_	_	_	_	_
697-2	TOI056	697	usava	usava	linguistic	none	_	_	_	_	_	_
697-3	TOI056	697	a	a	linguistic	none	_	_	_	_	_	_
697-4	TOI056	697	settembre	settembre	linguistic	none	_	End=1651.43	_	_	_	_
698-0	TOI056	698	fare	fare	linguistic	none	_	Begin=1651.43	_	_	_	_
698-1	TOI056	698	mettere	mettere	linguistic	none	_	_	_	_	_	_
698-2	TOI056	698	le	le	linguistic	none	_	_	_	_	_	_
698-3	TOI056	698	giostre	giostre	linguistic	none	_	_	_	_	_	_
698-4	TOI056	698	in	in	linguistic	none	_	_	_	_	_	_
698-5	TOI056	698	piazza	piazza	linguistic	none	_	_	_	_	_	_
698-6	TOI056	698	crispi	crispi	linguistic	none	_	End=1654.392	_	_	_	_
699-0	TOR001	699	mh	mh	linguistic	none	_	Begin=1654.392	_	_	_	_
699-1	TOR001	699	[mh]	mh	linguistic	none	_	End=1654.863	_	_	_	0-2(81)
700-0	TOI056	700	[e]	e	linguistic	none	_	Begin=1654.605	_	_	_	0-1(81)
700-1	TOI056	700	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
700-2	TOI056	700	era	era	linguistic	none	_	_	_	_	_	_
700-3	TOI056	700	una	una	linguistic	none	_	_	_	_	_	_
700-4	TOI056	700	specie	specie	linguistic	none	_	_	_	_	_	_
700-5	TOI056	700	di	di	linguistic	none	_	_	_	_	_	_
700-6	TOI056	700	festa	festa	linguistic	none	_	_	_	_	_	_
700-7	TOI056	700	così	così	linguistic	none	_	End=1657.183	_	_	_	_
701-0	TOI056	701	e	e	linguistic	none	_	Begin=1657.261	_	_	_	_
701-1	TOI056	701	per	per	linguistic	none	_	_	_	_	_	_
701-2	TOI056	701	settembre	settembre	linguistic	none	_	_	_	_	_	_
701-3	TOI056	701	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
701-4	TOI056	701	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
701-5	TOI056	701	ricreato	ricreato	linguistic	none	_	_	_	_	_	_
701-6	TOI056	701	un	un	linguistic	none	_	_	_	_	_	_
701-7	TOI056	701	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
701-8	TOI056	701	del	del	linguistic	none	_	_	_	_	_	_
701-9	TOI056	701	genere	genere	linguistic	none	_	End=1661.957	_	_	_	_
702-0	TOI056	702	e	e	linguistic	none	_	Begin=1661.957	_	_	_	_
702-1	TOI056	702	da	da	linguistic	none	_	_	_	_	_	_
702-2	TOI056	702	quell'	quell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
702-3	TOI056	702	anno	anno	linguistic	none	_	_	_	_	_	_
702-4	TOI056	702	lì	lì	linguistic	none	_	_	_	_	_	_
702-5	TOI056	702	si	si	linguistic	none	_	_	_	_	_	_
702-6	TOI056	702	continua	continua	linguistic	none	_	_	_	_	_	_
702-7	TOI056	702	a	a	linguistic	none	_	_	_	_	_	_
702-8	TOI056	702	fare	fare	linguistic	none	_	End=1664.709	_	_	_	_
703-0	TOI056	703	tutt'	tutt'	linguistic	none	SpaceAfter=No	Begin=1664.709	_	_	_	_
703-1	TOI056	703	ora	ora	linguistic	none	_	_	_	_	_	_
703-2	TOI056	703	la	la	linguistic	none	_	_	_	_	_	_
703-3	TOI056	703	festa	festa	linguistic	none	_	_	_	_	_	_
703-4	TOI056	703	di	di	linguistic	none	_	_	_	_	_	_
703-5	TOI056	703	settembre	settembre	linguistic	none	_	End=1667.343	_	_	_	_
704-0	TOI056	704	in	in	linguistic	none	_	Begin=1667.343	_	_	_	_
704-1	TOI056	704	cui	cui	linguistic	none	_	_	_	_	_	_
704-2	TOI056	704	i	i	linguistic	none	_	_	_	_	_	_
704-3	TOI056	704	commercianti	commercianti	linguistic	none	_	End=1669.388	_	_	_	_
705-0	TOI056	705	da	da	linguistic	none	_	Begin=1669.388	_	_	_	_
705-1	TOI056	705	parte	parte	linguistic	none	_	_	_	_	_	_
705-2	TOI056	705	loro	loro	linguistic	none	_	End=1670.983	_	_	_	_
706-0	TOI056	706	eh	eh	linguistic	none	_	Begin=1670.983	_	_	_	_
706-1	TOI056	706	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
706-2	TOI056	706	allestiscono	allestiscono	linguistic	none	_	_	_	_	_	_
706-3	TOI056	706	i	i	linguistic	none	_	_	_	_	_	_
706-4	TOI056	706	loro	loro	linguistic	none	_	_	_	_	_	_
706-5	TOI056	706	negozi	negozi	linguistic	none	_	End=1674.113	_	_	_	_
707-0	TOI056	707	e:	e	linguistic	none	_	Begin=1674.211	0x1	_	_	_
707-1	TOI056	707	e	e	linguistic	none	_	_	_	_	_	_
707-2	TOI056	707	preparano	preparano	linguistic	none	_	_	_	_	_	_
707-3	TOI056	707	quel	quel	linguistic	none	_	_	_	_	_	_
707-4	TOI056	707	che	che	linguistic	none	_	_	_	_	_	_
707-5	TOI056	707	è	è	linguistic	none	_	End=1676.457	_	_	_	_
708-0	TOI056	708	e	e	linguistic	none	_	Begin=1676.457	_	_	_	_
708-1	TOI056	708	in	in	linguistic	none	_	_	_	_	_	_
708-2	TOI056	708	più	più	linguistic	none	_	_	_	_	_	_
708-3	TOI056	708	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
708-4	TOI056	708	si	si	linguistic	none	_	_	_	_	_	_
708-5	TOI056	708	invitano	invitano	linguistic	none	_	_	_	_	_	_
708-6	TOI056	708	delle	delle	linguistic	none	_	_	_	_	_	_
708-7	TOI056	708	cose	cose	linguistic	none	_	End=1679.507	_	_	_	_
709-0	TOI056	709	decisamente	decisamente	linguistic	none	_	Begin=1679.56	_	_	_	_
709-1	TOI056	709	quando	quando	linguistic	none	_	_	_	_	_	_
709-2	TOI056	709	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
709-3	TOI056	709	incominciato	incominciato	linguistic	none	_	_	_	_	_	_
709-4	TOI056	709	a	a	linguistic	none	_	_	_	_	_	_
709-5	TOI056	709	farlo	farlo	linguistic	none	_	_	_	_	_	_
709-6	TOI056	709	noi	noi	linguistic	none	_	End=1683.441	_	_	_	_
710-0	TOI056	710	era	era	linguistic	none	_	Begin=1683.475	_	_	_	_
710-1	TOI056	710	un	un	linguistic	none	_	_	_	_	_	_
710-2	TOI056	710	po'	po'	linguistic	none	_	_	_	_	_	_
710-3	TOI056	710	meno	meno	linguistic	none	_	_	_	_	_	_
710-4	TOI056	710	commerciale	commerciale	linguistic	none	_	End=1686.016	_	_	_	_
711-0	TOI056	711	avevamo	avevamo	linguistic	none	_	Begin=1686.333	_	_	_	_
711-1	TOI056	711	delle	delle	linguistic	none	_	_	_	_	_	_
711-2	TOI056	711	ambizioni	ambizioni	linguistic	none	_	End=1688.572	_	_	_	_
712-0	TOI056	712	culturali	culturali	linguistic	none	_	Begin=1688.572	_	_	_	_
712-1	TOI056	712	[no,	no	linguistic	none	Intonation=WeaklyRising	_	_	_	_	0-2(82)
712-2	TOI056	712	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	0-2(82)
712-3	TOI056	712	co]n	con	linguistic	none	_	_	_	_	_	0-2(82)
712-4	TOI056	712	questa	questa	linguistic	none	_	_	_	_	_	_
712-5	TOI056	712	associazione	associazione	linguistic	none	_	_	_	_	_	_
712-6	TOI056	712	barriera	barriera	linguistic	none	_	_	_	_	_	_
712-7	TOI056	712	x	x	unknown	none	_	End=1692.834	_	_	_	_
713-0	TOR001	713	[mh	mh	linguistic	none	_	Begin=1689.697	_	_	_	0-2(82)
713-1	TOR001	713	mh]	mh	linguistic	none	_	End=1690.359	_	_	_	0-2(82)
714-0	TOI056	714	nel	nel	linguistic	none	_	Begin=1692.956	_	_	_	_
714-1	TOI056	714	senso	senso	linguistic	none	_	_	_	_	_	_
714-2	TOI056	714	che	che	linguistic	none	_	End=1694.218	_	_	_	_
715-0	TOI056	715	ogni	ogni	linguistic	none	_	Begin=1694.407	_	_	_	_
715-1	TOI056	715	settembre	settembre	linguistic	none	_	_	_	_	_	_
715-2	TOI056	715	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
715-3	TOI056	715	è	è	linguistic	none	_	_	_	_	_	_
715-4	TOI056	715	stato	stato	linguistic	none	_	_	_	_	_	_
715-5	TOI056	715	dedicato	dedicato	linguistic	none	_	End=1697.883	_	_	_	_
716-0	TOI056	716	a	a	linguistic	none	_	Begin=1698.222	_	_	_	_
716-1	TOI056	716	una	una	linguistic	none	_	End=1699.45	_	_	_	_
717-0	TOI056	717	a	a	linguistic	none	_	Begin=1700.185	_	_	_	_
717-1	TOI056	717	un	un	linguistic	none	_	_	_	_	_	_
717-2	TOI056	717	tema	tema	linguistic	none	_	_	_	_	_	_
717-3	TOI056	717	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
717-4	TOI056	717	[diciamo]	diciamo	linguistic	none	_	_	_	_	_	0-7(83)
717-5	TOI056	717	a	a	linguistic	none	_	_	_	_	_	_
717-6	TOI056	717	un	un	linguistic	none	_	_	_	_	_	_
717-7	TOI056	717	qualche	qualche	linguistic	none	_	_	_	_	_	_
717-8	TOI056	717	co[sa]	cosa	linguistic	none	_	End=1703.6	_	_	_	2-4(84)
718-0	TOR001	718	[mh	mh	linguistic	none	_	Begin=1701.261	_	_	_	0-2(83)
718-1	TOR001	718	mh]	mh	linguistic	none	_	End=1701.874	_	_	_	0-2(83)
719-0	TOR001	719	[mh	mh	linguistic	none	_	Begin=1703.07	_	_	_	0-2(84)
719-1	TOR001	719	mh]	mh	linguistic	none	_	End=1703.604	_	_	_	0-2(84)
720-0	TOI056	720	e	e	linguistic	none	_	Begin=1703.642	_	_	_	_
720-1	TOI056	720	quindi	quindi	linguistic	none	_	_	_	_	_	_
720-2	TOI056	720	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
720-3	TOI056	720	si	si	linguistic	none	_	_	_	_	_	_
720-4	TOI056	720	svolgevano	svolgevano	linguistic	none	_	_	_	_	_	_
720-5	TOI056	720	oltre	oltre	linguistic	none	_	_	_	_	_	_
720-6	TOI056	720	alle	alle	linguistic	none	_	_	_	_	_	_
720-7	TOI056	720	attività	attività	linguistic	none	_	_	_	_	_	_
720-8	TOI056	720	commerciali	commerciali	linguistic	none	_	End=1708.197	_	_	_	_
721-0	TOI056	721	o	o	linguistic	none	_	Begin=1708.357	_	_	_	_
721-1	TOI056	721	alle	alle	linguistic	none	_	_	_	_	_	_
721-2	TOI056	721	mostre	mostre	linguistic	none	_	_	_	_	_	_
721-3	TOI056	721	nelle	nelle	linguistic	none	_	_	_	_	_	_
721-4	TOI056	721	vetrine	vetrine	linguistic	none	_	End=1711.069	_	_	_	_
722-0	TOI056	722	o	o	linguistic	none	_	Begin=1711.166	_	_	_	_
722-1	TOI056	722	le	le	linguistic	none	_	_	_	_	_	_
722-2	TOI056	722	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
722-3	TOI056	722	come	come	linguistic	none	_	_	_	_	_	_
722-4	TOI056	722	dire	dire	linguistic	none	_	End=1713.741	_	_	_	_
723-0	TOI056	723	delle	delle	linguistic	none	_	Begin=1714.253	_	_	_	_
723-1	TOI056	723	serate	serate	linguistic	none	_	_	_	_	_	_
723-2	TOI056	723	dedicate	dedicate	linguistic	none	_	_	_	_	_	_
723-3	TOI056	723	con	con	linguistic	none	_	_	_	_	_	_
723-4	TOI056	723	quacuno	quacuno	linguistic	none	_	_	_	_	_	_
723-5	TOI056	723	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
723-6	TOI056	723	che	che	linguistic	none	_	_	_	_	_	_
723-7	TOI056	723	parlava	parlava	linguistic	none	_	End=1718.262	_	_	_	_
724-0	TOI056	724	o	o	linguistic	none	_	Begin=1718.381	_	_	_	_
724-1	TOI056	724	che	che	linguistic	none	_	_	_	_	_	_
724-2	TOI056	724	diceva	diceva	linguistic	none	_	_	_	_	_	_
724-3	TOI056	724	di	di	linguistic	none	_	_	_	_	_	_
724-4	TOI056	724	questo	questo	linguistic	none	_	_	_	_	_	_
724-5	TOI056	724	tema	tema	linguistic	none	_	End=1720.575	_	_	_	_
725-0	TOI056	725	aspetti	aspetti	linguistic	none	_	Begin=1720.638	_	_	_	_
725-1	TOI056	725	che	che	linguistic	none	_	_	_	_	_	_
725-2	TOI056	725	se	se	linguistic	none	_	_	_	_	_	_
725-3	TOI056	725	ho	ho	linguistic	none	_	_	_	_	_	_
725-4	TOI056	725	a	a	linguistic	none	_	_	_	_	_	_
725-5	TOI056	725	portata	portata	linguistic	none	_	_	_	_	_	_
725-6	TOI056	725	[di	di	linguistic	none	_	_	_	_	_	0-2(85)
725-7	TOI056	725	mano]	mano	linguistic	none	_	End=1723.087	_	_	_	0-4(85)
726-0	TOR001	726	[sì]	sì	linguistic	none	_	Begin=1722.322|End=1723.08	_	_	_	0-2(85)
727-0	TOI056	727	dovrei	dovrei	linguistic	none	_	Begin=1723.19	_	_	_	_
727-1	TOI056	727	avere	avere	linguistic	none	_	_	_	_	_	_
727-2	TOI056	727	anche	anche	linguistic	none	_	_	_	_	_	_
727-3	TOI056	727	i	i	linguistic	none	_	_	_	_	_	_
727-4	TOI056	727	documenti	documenti	linguistic	none	_	_	_	_	_	_
727-5	TOI056	727	di	di	linguistic	none	_	_	_	_	_	_
727-6	TOI056	727	questa	questa	linguistic	none	_	_	_	_	_	_
727-7	TOI056	727	cosa	cosa	linguistic	none	_	End=1726.407	_	_	_	_
728-0	TOR001	728	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1726.426|End=1727.496	_	_	_	_
729-0	TOI056	729	io	io	linguistic	none	_	Begin=1748.539	_	_	_	_
729-1	TOI056	729	non	non	linguistic	none	_	_	_	_	_	_
729-2	TOI056	729	sapevo	sapevo	linguistic	none	_	_	_	_	_	_
729-3	TOI056	729	che	che	linguistic	none	_	_	_	_	_	_
