token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
801-5	TOI041	801	che,	che	linguistic	none	Intonation=WeaklyRising	End=1399.78	_	_	_	_
802-0	TOI041	802	che	che	linguistic	none	_	Begin=1399.997	_	_	_	_
802-1	TOI041	802	poi	poi	linguistic	none	_	_	_	_	_	_
802-2	TOI041	802	prosegue,	prosegue	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
802-3	TOI041	802	perché	perché	linguistic	none	_	_	_	_	_	_
802-4	TOI041	802	poi	poi	linguistic	none	_	_	_	_	_	_
802-5	TOI041	802	va	va	linguistic	none	_	_	_	_	_	_
802-6	TOI041	802	va	va	linguistic	none	_	_	_	_	_	_
802-7	TOI041	802	giù,	giù	linguistic	none	Intonation=WeaklyRising	End=1402.103	_	_	_	_
803-0	TOI041	803	anche	anche	linguistic	none	_	Begin=1402.155	_	_	_	_
803-1	TOI041	803	dopo	dopo	linguistic	none	_	_	_	_	_	_
803-2	TOI041	803	corso	corso	linguistic	none	_	_	_	_	_	_
803-3	TOI041	803	peschiera	peschiera	linguistic	none	_	_	_	_	_	_
803-4	TOI041	803	è	è	linguistic	none	_	_	_	_	_	_
803-5	TOI041	803	lunghissimo,	lunghissimo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
803-6	TOI041	803	io	io	linguistic	none	_	_	_	_	_	_
803-7	TOI041	803	ovviamente	ovviamente	linguistic	none	_	_	_	_	_	_
803-8	TOI041	803	frequento	frequento	linguistic	none	_	_	_	_	_	_
803-9	TOI041	803	il	il	linguistic	none	_	_	_	_	_	_
803-10	TOI041	803	pezzo,	pezzo	linguistic	none	Intonation=WeaklyRising	End=1405.707	_	_	_	_
804-0	TOI041	804	più	più	linguistic	none	_	Begin=1406.086	_	_	_	_
804-1	TOI041	804	vicino	vicino	linguistic	none	_	_	_	_	_	_
804-2	TOI041	804	a	a	linguistic	none	_	_	_	_	_	_
804-3	TOI041	804	casa	casa	linguistic	none	_	_	_	_	_	_
804-4	TOI041	804	mia,	mia	linguistic	none	Intonation=WeaklyRising	End=1407.199	_	_	_	_
805-0	TOR001	805	certo.	certo	linguistic	none	Intonation=Falling	Begin=1407.317|End=1407.724	_	_	_	_
806-0	TOI041	806	prevalentemente,	prevalentemente	linguistic	none	Intonation=WeaklyRising	Begin=1407.775	_	_	_	_
806-1	TOI041	806	però	però	linguistic	none	_	_	_	_	_	_
806-2	TOI041	806	sì,	sì	linguistic	none	Intonation=WeaklyRising	End=1409.078	_	_	_	_
807-0	TOI041	807	è:::	è	linguistic	none	_	Begin=1409.189|End=1409.584	0x3	_	_	_
808-0	TOI041	808	un	un	linguistic	none	_	Begin=1409.63	_	_	_	_
808-1	TOI041	808	mercato	mercato	linguistic	none	_	_	_	_	_	_
808-2	TOI041	808	che	che	linguistic	none	_	_	_	_	_	_
808-3	TOI041	808	tra	tra	linguistic	none	_	_	_	_	_	_
808-4	TOI041	808	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
808-5	TOI041	808	altro	altro	linguistic	none	_	_	_	_	_	_
808-6	TOI041	808	fa	fa	linguistic	none	_	_	_	_	_	_
808-7	TOI041	808	parte	parte	linguistic	none	_	_	_	_	_	_
808-8	TOI041	808	della	della	linguistic	none	_	_	_	_	_	_
808-9	TOI041	808	mia	mia	linguistic	none	_	_	_	_	_	_
808-10	TOI041	808	vita	vita	linguistic	none	_	_	_	_	_	_
808-11	TOI041	808	fin	fin	linguistic	none	_	_	_	_	_	_
808-12	TOI041	808	da	da	linguistic	none	_	_	_	_	_	_
808-13	TOI041	808	quando	quando	linguistic	none	_	_	_	_	_	_
808-14	TOI041	808	ero	ero	linguistic	none	_	_	_	_	_	_
808-15	TOI041	808	bambina,	bambina	linguistic	none	Intonation=WeaklyRising	End=1412.38	_	_	_	_
809-0	TOI041	809	perché	perché	linguistic	none	_	Begin=1412.416	_	_	_	_
809-1	TOI041	809	io	io	linguistic	none	_	_	_	_	_	_
809-2	TOI041	809	invece	invece	linguistic	none	_	_	_	_	_	_
809-3	TOI041	809	da	da	linguistic	none	_	_	_	_	_	_
809-4	TOI041	809	bambina	bambina	linguistic	none	_	_	_	_	_	_
809-5	TOI041	809	andavo	andavo	linguistic	none	_	_	_	_	_	_
809-6	TOI041	809	a	a	linguistic	none	_	_	_	_	_	_
809-7	TOI041	809	scuola,	scuola	linguistic	none	Intonation=WeaklyRising	End=1414.269	_	_	_	_
810-0	TOI041	810	nel	nel	linguistic	none	_	Begin=1414.887	_	_	_	_
810-1	TOI041	810	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
810-2	TOI041	810	san	san	linguistic	none	_	_	_	_	_	_
810-3	TOI041	810	paolo,	paolo	linguistic	none	Intonation=WeaklyRising	End=1415.909	_	_	_	_
811-0	TOR001	811	[mh	mh	linguistic	none	_	Begin=1415.896	_	_	_	0-2(122)
811-1	TOR001	811	mh]	mh	linguistic	none	_	End=1416.303	_	_	_	0-2(122)
812-0	TOI041	812	[perché]	perché	linguistic	none	_	Begin=1415.973	_	_	_	0-6(123)
812-1	TOI041	812	mia	mia	linguistic	none	_	_	_	_	_	_
812-2	TOI041	812	nonna	nonna	linguistic	none	_	_	_	_	_	_
812-3	TOI041	812	abitava	abitava	linguistic	none	_	_	_	_	_	_
812-4	TOI041	812	lì.	lì	linguistic	none	Intonation=Falling	End=1417.17	_	_	_	_
813-0	TOR001	813	okay	okay	linguistic	none	_	Begin=1417.456|End=1417.79	_	_	_	_
814-0	TOI041	814	e	e	linguistic	none	_	Begin=1417.79	_	_	_	_
814-1	TOI041	814	mia	mia	linguistic	none	_	_	_	_	_	_
814-2	TOI041	814	mamma	mamma	linguistic	none	_	_	_	_	_	_
814-3	TOI041	814	insegnava,	insegnava	linguistic	none	Intonation=WeaklyRising	End=1419.048	_	_	_	_
815-0	TOI041	815	in	in	linguistic	none	_	Begin=1419.24	_	_	_	_
815-1	TOI041	815	una	una	linguistic	none	_	_	_	_	_	_
815-2	TOI041	815	scuola,	scuola	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
815-3	TOI041	815	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
815-4	TOI041	815	lì.	lì	linguistic	none	Intonation=Falling	End=1420.425	_	_	_	_
816-0	TOI041	816	per	per	linguistic	none	_	Begin=1420.537	_	_	_	_
816-1	TOI041	816	cui	cui	linguistic	none	_	_	_	_	_	_
816-2	TOI041	816	io	io	linguistic	none	_	_	_	_	_	_
816-3	TOI041	816	mh	mh	linguistic	none	_	End=1421.211	_	_	_	_
817-0	TOI041	817	l'	l'	linguistic	none	SpaceAfter=No	Begin=1421.419	_	_	_	_
817-1	TOI041	817	infanzia	infanzia	linguistic	none	_	_	_	_	_	_
817-2	TOI041	817	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
817-3	TOI041	817	ho	ho	linguistic	none	_	_	_	_	_	_
817-4	TOI041	817	passata,	passata	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
817-5	TOI041	817	sì	sì	linguistic	none	_	_	_	_	_	_
817-6	TOI041	817	è	è	linguistic	none	_	_	_	_	_	_
817-7	TOI041	817	vero	vero	linguistic	none	_	_	_	_	_	_
817-8	TOI041	817	abitavo,	abitavo	linguistic	none	Intonation=WeaklyRising	End=1423.341	_	_	_	_
818-0	TOI041	818	nel	nel	linguistic	none	_	Begin=1423.805	_	_	_	_
818-1	TOI041	818	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
818-2	TOI041	818	cit	cit	linguistic	none	_	_	_	_	_	_
818-3	TOI041	818	turin,	turin	linguistic	none	Intonation=WeaklyRising	End=1424.598	_	_	_	_
819-0	TOI041	819	però	però	linguistic	none	_	Begin=1424.746	_	_	_	_
819-1	TOI041	819	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
819-2	TOI041	819	stavo	stavo	linguistic	none	_	_	_	_	_	_
819-3	TOI041	819	tutto	tutto	linguistic	none	_	_	_	_	_	_
819-4	TOI041	819	il	il	linguistic	none	_	_	_	_	_	_
819-5	TOI041	819	giorno,	giorno	linguistic	none	Intonation=WeaklyRising	End=1426.315	_	_	_	_
820-0	TOI041	820	nel	nel	linguistic	none	_	Begin=1426.815	_	_	_	_
820-1	TOI041	820	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
820-2	TOI041	820	san	san	linguistic	none	_	_	_	_	_	_
820-3	TOI041	820	paolo	paolo	linguistic	none	_	_	_	_	_	_
820-4	TOI041	820	perché	perché	linguistic	none	_	_	_	_	_	_
820-5	TOI041	820	stavo,	stavo	linguistic	none	Intonation=WeaklyRising	End=1428.589	_	_	_	_
821-0	TOI041	821	con	con	linguistic	none	_	Begin=1428.777	_	_	_	_
821-1	TOI041	821	la	la	linguistic	none	_	_	_	_	_	_
821-2	TOI041	821	nonna,	nonna	linguistic	none	Intonation=WeaklyRising	End=1429.411	_	_	_	_
822-0	TOI041	822	e	e	linguistic	none	_	Begin=1429.469	_	_	_	_
822-1	TOI041	822	con	con	linguistic	none	_	_	_	_	_	_
822-2	TOI041	822	la	la	linguistic	none	_	_	_	_	_	_
822-3	TOI041	822	nonna	nonna	linguistic	none	_	_	_	_	_	_
822-4	TOI041	822	andavamo	andavamo	linguistic	none	_	_	_	_	_	_
822-5	TOI041	822	spesso	spesso	linguistic	none	_	_	_	_	_	_
822-6	TOI041	822	al	al	linguistic	none	_	_	_	_	_	_
822-7	TOI041	822	mercato.	mercato	linguistic	none	Intonation=Falling	End=1431.399	_	_	_	_
823-0	TOR001	823	okay,	okay	linguistic	none	Intonation=WeaklyRising	Begin=1431.399|End=1431.731	_	_	_	_
824-0	TOR001	824	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1431.94|End=1433.32	_	_	_	_
825-0	TOI041	825	quindi	quindi	linguistic	none	_	Begin=1432.183	_	_	_	_
825-1	TOI041	825	per	per	linguistic	none	_	_	_	_	_	_
825-2	TOI041	825	me	me	linguistic	none	_	_	_	_	_	_
825-3	TOI041	825	proprio	proprio	linguistic	none	_	_	_	_	_	_
825-4	TOI041	825	il	il	linguistic	none	_	_	_	_	_	_
825-5	TOI041	825	mercato	mercato	linguistic	none	_	_	_	_	_	_
825-6	TOI041	825	di	di	linguistic	none	_	_	_	_	_	_
825-7	TOI041	825	corso	corso	linguistic	none	_	_	_	_	_	_
825-8	TOI041	825	racconigi,	racconigi	linguistic	none	Intonation=WeaklyRising	End=1434.546	_	_	_	_
826-0	TOI041	826	se	se	linguistic	none	_	Begin=1434.659	_	_	_	_
826-1	TOI041	826	devo	devo	linguistic	none	_	_	_	_	_	_
826-2	TOI041	826	dire	dire	linguistic	none	_	_	_	_	_	_
826-3	TOI041	826	un	un	linguistic	none	_	_	_	_	_	_
826-4	TOI041	826	posto	posto	linguistic	none	_	_	_	_	_	_
826-5	TOI041	826	di	di	linguistic	none	_	_	_	_	_	_
826-6	TOI041	826	torino	torino	linguistic	none	_	_	_	_	_	_
826-7	TOI041	826	che	che	linguistic	none	_	_	_	_	_	_
826-8	TOI041	826	mi	mi	linguistic	none	_	_	_	_	_	_
826-9	TOI041	826	ha	ha	linguistic	none	_	_	_	_	_	_
826-10	TOI041	826	accompagnato	accompagnato	linguistic	none	_	_	_	_	_	_
826-11	TOI041	826	in	in	linguistic	none	_	_	_	_	_	_
826-12	TOI041	826	tutta	tutta	linguistic	none	_	_	_	_	_	_
826-13	TOI041	826	la	la	linguistic	none	_	_	_	_	_	_
826-14	TOI041	826	vita,	vita	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
826-15	TOI041	826	è	è	linguistic	none	_	_	_	_	_	_
826-16	TOI041	826	quello.	quello	linguistic	none	Intonation=Falling	End=1439.07	_	_	_	_
827-0	TOR001	827	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1438.084	_	_	_	_
827-1	TOR001	827	okay,	okay	linguistic	none	Intonation=WeaklyRising	End=1440.356	_	_	_	_
828-0	TOI041	828	sicuramente	sicuramente	linguistic	none	_	Begin=1439.12	_	_	_	_
828-1	TOI041	828	((ride))	((ride))	nonverbalbehavior	none	_	End=1440.599	_	_	_	_
829-0	TOR001	829	e	e	linguistic	none	_	Begin=1440.724	_	_	_	_
829-1	TOR001	829	ti	ti	linguistic	none	_	_	_	_	_	_
829-2	TOR001	829	vengono	vengono	linguistic	none	_	_	_	_	_	_
829-3	TOR001	829	in	in	linguistic	none	_	_	_	_	_	_
829-4	TOR001	829	mente	mente	linguistic	none	_	_	_	_	_	_
829-5	TOR001	829	degli	degli	linguistic	none	_	_	_	_	_	_
829-6	TOR001	829	episodi:,	episodi	linguistic	none	Intonation=WeaklyRising	_	6x1	_	_	_
829-7	TOR001	829	o	o	linguistic	none	_	_	_	_	_	_
829-8	TOR001	829	delle,	delle	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
829-9	TOR001	829	delle	delle	linguistic	none	_	_	_	_	_	_
829-10	TOR001	829	immagini,	immagini	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
829-11	TOR001	829	associate	associate	linguistic	none	_	_	_	_	_	_
829-12	TOR001	829	al	al	linguistic	none	_	_	_	_	_	_
829-13	TOR001	829	mercato?	mercato	linguistic	none	Intonation=Rising	End=1445.345	_	_	_	_
830-0	TOI041	830	mi	mi	linguistic	none	_	Begin=1447.081	_	_	_	_
830-1	TOI041	830	viene	viene	linguistic	none	_	_	_	_	_	_
830-2	TOI041	830	in	in	linguistic	none	_	_	_	_	_	_
830-3	TOI041	830	mente	mente	linguistic	none	_	_	_	_	_	_
830-4	TOI041	830	che	che	linguistic	none	_	_	_	_	_	_
830-5	TOI041	830	negli	negli	linguistic	none	_	_	_	_	_	_
830-6	TOI041	830	ultimi	ultimi	linguistic	none	_	_	_	_	_	_
830-7	TOI041	830	anni	anni	linguistic	none	_	_	_	_	_	_
830-8	TOI041	830	si	si	linguistic	none	_	_	_	_	_	_
830-9	TOI041	830	è	è	linguistic	none	_	_	_	_	_	_
830-10	TOI041	830	creato	creato	linguistic	none	_	_	_	_	_	_
830-11	TOI041	830	quello	quello	linguistic	none	_	_	_	_	_	_
830-12	TOI041	830	che,	che	linguistic	none	Intonation=WeaklyRising	End=1449.39	_	_	_	_
831-0	TOI041	831	ho	ho	linguistic	none	_	Begin=1449.467	_	_	_	_
831-1	TOI041	831	scoperto	scoperto	linguistic	none	_	_	_	_	_	_
831-2	TOI041	831	sui	sui	linguistic	none	_	_	_	_	_	_
831-3	TOI041	831	giornali,	giornali	linguistic	none	Intonation=WeaklyRising	End=1450.553	_	_	_	_
832-0	TOI041	832	perché	perché	linguistic	none	_	Begin=1450.625	_	_	_	_
832-1	TOI041	832	io	io	linguistic	none	_	_	_	_	_	_
832-2	TOI041	832	non	non	linguistic	none	_	_	_	_	_	_
832-3	TOI041	832	sapevo	sapevo	linguistic	none	_	End=1451.407	_	_	_	_
833-0	TOI041	833	viene	viene	linguistic	none	_	Begin=1451.481	_	_	_	_
833-1	TOI041	833	definito	definito	linguistic	none	_	_	_	_	_	_
833-2	TOI041	833	il	il	linguistic	none	_	_	_	_	_	_
833-3	TOI041	833	sud	sud	linguistic	none	_	_	_	_	_	_
833-4	TOI041	833	di	di	linguistic	none	_	_	_	_	_	_
833-5	TOI041	833	corso	corso	linguistic	none	_	_	_	_	_	_
833-6	TOI041	833	racconi~	racconi~	linguistic	none	Interrupted=Yes	_	_	_	_	_
833-7	TOI041	833	del	del	linguistic	none	_	_	_	_	_	_
833-8	TOI041	833	mercato	mercato	linguistic	none	_	_	_	_	_	_
833-9	TOI041	833	di	di	linguistic	none	_	_	_	_	_	_
833-10	TOI041	833	corso	corso	linguistic	none	_	_	_	_	_	_
833-11	TOI041	833	racconigi,	racconigi	linguistic	none	Intonation=WeaklyRising	End=1454.51	_	_	_	_
834-0	TOI041	834	[io	io	linguistic	none	_	Begin=1454.6	_	_	_	0-2(126)
834-1	TOI041	834	non	non	linguistic	none	_	_	_	_	_	0-3(126)
834-2	TOI041	834	lo]	lo	linguistic	none	_	_	_	_	_	0-2(126)
834-3	TOI041	834	sapevo,	sapevo	linguistic	none	Intonation=WeaklyRising	End=1455.37	_	_	_	_
835-0	TOR001	835	[ah	ah	linguistic	none	_	Begin=1454.677	_	_	_	0-2(126)
835-1	TOR001	835	sì]?	sì	linguistic	none	Intonation=Rising	End=1455.13	_	_	_	0-2(126)
836-0	TOI041	836	effettivamente	effettivamente	linguistic	none	_	Begin=1455.426	_	_	_	_
836-1	TOI041	836	è	è	linguistic	none	_	_	_	_	_	_
836-2	TOI041	836	vero,	vero	linguistic	none	Intonation=WeaklyRising	End=1456.4	_	_	_	_
837-0	TOI041	837	c'	c'	linguistic	none	SpaceAfter=No	Begin=1456.477	_	_	_	_
837-1	TOI041	837	è	è	linguistic	none	_	_	_	_	_	_
837-2	TOI041	837	un:	un	linguistic	none	_	_	1x1	_	_	_
837-3	TOI041	837	un	un	linguistic	none	_	_	_	_	_	_
837-4	TOI041	837	primo	primo	linguistic	none	_	_	_	_	_	_
837-5	TOI041	837	pezzo,	pezzo	linguistic	none	Intonation=WeaklyRising	End=1458.177	_	_	_	_
838-0	TOI041	838	il	il	linguistic	none	_	Begin=1459.45	_	_	_	_
838-1	TOI041	838	primo	primo	linguistic	none	_	_	_	_	_	_
838-2	TOI041	838	pezzo,	pezzo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
838-3	TOI041	838	quello	quello	linguistic	none	_	_	_	_	_	_
838-4	TOI041	838	che	che	linguistic	none	_	_	_	_	_	_
838-5	TOI041	838	parte	parte	linguistic	none	_	_	_	_	_	_
838-6	TOI041	838	proprio	proprio	linguistic	none	_	_	_	_	_	_
838-7	TOI041	838	dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	_
838-8	TOI041	838	incrocio	incrocio	linguistic	none	_	_	_	_	_	_
838-9	TOI041	838	con::	con	linguistic	none	_	End=1462.915	2x2	_	_	_
839-0	TOI041	839	corso	corso	linguistic	none	_	Begin=1463.177	_	_	_	_
839-1	TOI041	839	vittorio,	vittorio	linguistic	none	Intonation=WeaklyRising	End=1463.99	_	_	_	_
840-0	TOR001	840	mh	mh	linguistic	none	_	Begin=1463.99	_	_	_	_
840-1	TOR001	840	mh	mh	linguistic	none	_	End=1464.322	_	_	_	_
841-0	TOI041	841	è	è	linguistic	none	_	Begin=1464.444	_	_	_	_
841-1	TOI041	841	oggetto	oggetto	linguistic	none	_	_	_	_	_	_
841-2	TOI041	841	di,	di	linguistic	none	Intonation=WeaklyRising	End=1465.304	_	_	_	_
842-0	TOI041	842	almeno	almeno	linguistic	none	_	Begin=1465.719	_	_	_	_
842-1	TOI041	842	da	da	linguistic	none	_	_	_	_	_	_
842-2	TOI041	842	quando	quando	linguistic	none	_	_	_	_	_	_
842-3	TOI041	842	io	io	linguistic	none	_	_	_	_	_	_
842-4	TOI041	842	sono	sono	linguistic	none	_	_	_	_	_	_
842-5	TOI041	842	lì,	lì	linguistic	none	Intonation=WeaklyRising	End=1467.03	_	_	_	_
843-0	TOI041	843	di	di	linguistic	none	_	Begin=1467.093	_	_	_	_
843-1	TOI041	843	un	un	linguistic	none	_	_	_	_	_	_
843-2	TOI041	843	po'	po'	linguistic	none	_	_	_	_	_	_
843-3	TOI041	843	di	di	linguistic	none	_	_	_	_	_	_
843-4	TOI041	843	controversie.	controversie	linguistic	none	Intonation=Falling	End=1468.34	_	_	_	_
844-0	TOI041	844	perché	perché	linguistic	none	_	Begin=1468.402	_	_	_	_
844-1	TOI041	844	ogni	ogni	linguistic	none	_	_	_	_	_	_
844-2	TOI041	844	tanto	tanto	linguistic	none	_	_	_	_	_	_
844-3	TOI041	844	i	i	linguistic	none	_	_	_	_	_	_
844-4	TOI041	844	residenti,	residenti	linguistic	none	Intonation=WeaklyRising	End=1470.13	_	_	_	_
845-0	TOI041	845	nel::,	nel	linguistic	none	Intonation=WeaklyRising	Begin=1470.201|End=1470.756	2x2	_	_	_
846-0	TOI041	846	nelle	nelle	linguistic	none	_	Begin=1471.173	_	_	_	_
846-1	TOI041	846	case	case	linguistic	none	_	_	_	_	_	_
846-2	TOI041	846	[che	che	linguistic	none	_	_	_	_	_	0-3(127)
846-3	TOI041	846	ci	ci	linguistic	none	_	_	_	_	_	0-2(127)
846-4	TOI041	846	sono]	sono	linguistic	none	_	_	_	_	_	0-4(127)
846-5	TOI041	846	lì	lì	linguistic	none	_	_	_	_	_	_
846-6	TOI041	846	intorno,	intorno	linguistic	none	Intonation=WeaklyRising	End=1472.997	_	_	_	_
847-0	TOR001	847	[mh	mh	linguistic	none	_	Begin=1471.81	_	_	_	0-2(127)
847-1	TOR001	847	mh]	mh	linguistic	none	_	End=1472.404	_	_	_	0-2(127)
848-0	TOI041	848	tra	tra	linguistic	none	_	Begin=1473.11	_	_	_	_
848-1	TOI041	848	cui	cui	linguistic	none	_	_	_	_	_	_
848-2	TOI041	848	anche	anche	linguistic	none	_	_	_	_	_	_
848-3	TOI041	848	la	la	linguistic	none	_	_	_	_	_	_
848-4	TOI041	848	mia,	mia	linguistic	none	Intonation=WeaklyRising	End=1473.92	_	_	_	_
849-0	TOI041	849	fi~	fi~	linguistic	none	Interrupted=Yes	Begin=1474.94	_	_	_	_
849-1	TOI041	849	fanno	fanno	linguistic	none	_	_	_	_	_	_
849-2	TOI041	849	delle	delle	linguistic	none	_	_	_	_	_	_
849-3	TOI041	849	petizioni,	petizioni	linguistic	none	Intonation=WeaklyRising	End=1476.517	_	_	_	_
850-0	TOI041	850	per	per	linguistic	none	_	Begin=1476.563	_	_	_	_
850-1	TOI041	850	far,	far	linguistic	none	Intonation=WeaklyRising	End=1477.104	_	_	_	_
851-0	TOI041	851	togliere	togliere	linguistic	none	_	Begin=1477.528	_	_	_	_
851-1	TOI041	851	i	i	linguistic	none	_	_	_	_	_	_
851-2	TOI041	851	banchi	banchi	linguistic	none	_	_	_	_	_	_
851-3	TOI041	851	da	da	linguistic	none	_	_	_	_	_	_
851-4	TOI041	851	quel	quel	linguistic	none	_	_	_	_	_	_
851-5	TOI041	851	primo	primo	linguistic	none	_	_	_	_	_	_
851-6	TOI041	851	pezzo,	pezzo	linguistic	none	Intonation=WeaklyRising	End=1479.606	_	_	_	_
852-0	TOI041	852	di::,	di	linguistic	none	Intonation=WeaklyRising	Begin=1480.002|End=1480.4	1x2	_	_	_
853-0	TOI041	853	di	di	linguistic	none	_	Begin=1480.479	_	_	_	_
853-1	TOI041	853	mercato,	mercato	linguistic	none	Intonation=WeaklyRising	End=1481.15	_	_	_	_
854-0	TOI041	854	per	per	linguistic	none	_	Begin=1481.18	_	_	_	_
854-1	TOI041	854	farlo	farlo	linguistic	none	_	_	_	_	_	_
854-2	TOI041	854	iniziare	iniziare	linguistic	none	_	_	_	_	_	_
854-3	TOI041	854	un	un	linguistic	none	_	_	_	_	_	_
854-4	TOI041	854	pochino	pochino	linguistic	none	_	_	_	_	_	_
854-5	TOI041	854	più	più	linguistic	none	_	_	_	_	_	_
854-6	TOI041	854	verso	verso	linguistic	none	_	_	_	_	_	_
854-7	TOI041	854	via	via	linguistic	none	_	_	_	_	_	_
854-8	TOI041	854	freius,	freius	linguistic	none	Intonation=WeaklyRising	End=1483.839	_	_	_	_
855-0	TOI041	855	perché:	perché	linguistic	none	_	Begin=1483.874	5x1	_	_	_
855-1	TOI041	855	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
855-2	TOI041	855	è	è	linguistic	none	_	_	_	_	_	_
855-3	TOI041	855	rumore,	rumore	linguistic	none	Intonation=WeaklyRising	End=1485.1	_	_	_	_
856-0	TOI041	856	perché	perché	linguistic	none	_	Begin=1485.162	_	_	_	_
856-1	TOI041	856	montano	montano	linguistic	none	_	_	_	_	_	_
856-2	TOI041	856	i	i	linguistic	none	_	_	_	_	_	_
856-3	TOI041	856	banchi,	banchi	linguistic	none	Intonation=WeaklyRising	End=1486.414	_	_	_	_
857-0	TOI041	857	e	e	linguistic	none	_	Begin=1487.093	_	_	_	_
857-1	TOI041	857	il	il	linguistic	none	_	_	_	_	_	_
857-2	TOI041	857	primo	primo	linguistic	none	_	_	_	_	_	_
857-3	TOI041	857	pezzo	pezzo	linguistic	none	_	_	_	_	_	_
857-4	TOI041	857	di	di	linguistic	none	_	_	_	_	_	_
857-5	TOI041	857	mercato	mercato	linguistic	none	_	_	_	_	_	_
857-6	TOI041	857	racconigi	racconigi	linguistic	none	_	_	_	_	_	_
857-7	TOI041	857	è	è	linguistic	none	_	_	_	_	_	_
857-8	TOI041	857	essenzialmente	essenzialmente	linguistic	none	_	_	_	_	_	_
857-9	TOI041	857	di	di	linguistic	none	_	_	_	_	_	_
857-10	TOI041	857	alimentari.	alimentari	linguistic	none	Intonation=Falling	End=1491.15	_	_	_	_
858-0	TOI041	858	ehm	ehm	linguistic	none	_	Begin=1491.93|End=1492.33	_	_	_	_
859-0	TOI041	859	un	un	linguistic	none	_	Begin=1492.44	_	_	_	_
859-1	TOI041	859	po'	po'	linguistic	none	_	_	_	_	_	_
859-2	TOI041	859	di	di	linguistic	none	_	_	_	_	_	_
859-3	TOI041	859	abbigliamento,	abbigliamento	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
859-4	TOI041	859	un	un	linguistic	none	_	_	_	_	_	_
859-5	TOI041	859	po'	po'	linguistic	none	_	_	_	_	_	_
859-6	TOI041	859	di	di	linguistic	none	_	_	_	_	_	_
859-7	TOI041	859	cose	cose	linguistic	none	_	_	_	_	_	_
859-8	TOI041	859	per	per	linguistic	none	_	_	_	_	_	_
859-9	TOI041	859	la	la	linguistic	none	_	_	_	_	_	_
859-10	TOI041	859	casa	casa	linguistic	none	_	End=1494.38	_	_	_	_
860-0	TOI041	860	ma	ma	linguistic	none	_	Begin=1494.445	_	_	_	_
860-1	TOI041	860	ci	ci	linguistic	none	_	_	_	_	_	_
860-2	TOI041	860	sono	sono	linguistic	none	_	_	_	_	_	_
860-3	TOI041	860	[molti	molti	linguistic	none	_	_	_	_	_	0-5(128)
860-4	TOI041	860	banchi]	banchi	linguistic	none	_	_	_	_	_	0-6(128)
860-5	TOI041	860	di	di	linguistic	none	_	_	_	_	_	_
860-6	TOI041	860	alimentari.	alimentari	linguistic	none	Intonation=Falling	End=1495.86	_	_	_	_
861-0	TOR001	861	[mh	mh	linguistic	none	_	Begin=1494.917	_	_	_	0-2(128)
861-1	TOR001	861	mh]	mh	linguistic	none	_	End=1495.336	_	_	_	0-2(128)
862-0	TOI041	862	e	e	linguistic	none	_	Begin=1495.93	_	_	_	_
862-1	TOI041	862	quelli	quelli	linguistic	none	_	_	_	_	_	_
862-2	TOI041	862	montano	montano	linguistic	none	_	_	_	_	_	_
862-3	TOI041	862	presto	presto	linguistic	none	_	_	_	_	_	_
862-4	TOI041	862	effettivamente	effettivamente	linguistic	none	_	_	_	_	_	_
862-5	TOI041	862	la	la	linguistic	none	_	_	_	_	_	_
862-6	TOI041	862	mattina.	mattina	linguistic	none	Intonation=Falling	End=1497.957	_	_	_	_
863-0	TOI041	863	per	per	linguistic	none	_	Begin=1498.459	_	_	_	_
863-1	TOI041	863	cui	cui	linguistic	none	_	_	_	_	_	_
863-2	TOI041	863	i	i	linguistic	none	_	_	_	_	_	_
863-3	TOI041	863	residenti	residenti	linguistic	none	_	_	_	_	_	_
863-4	TOI041	863	si	si	linguistic	none	_	_	_	_	_	_
863-5	TOI041	863	lamentano	lamentano	linguistic	none	_	_	_	_	_	_
863-6	TOI041	863	un	un	linguistic	none	_	_	_	_	_	_
863-7	TOI041	863	po',	po'	linguistic	none	Intonation=WeaklyRising	End=1500.1	_	_	_	_
864-0	TOI041	864	ogni	ogni	linguistic	none	_	Begin=1500.17	_	_	_	_
