category,sub_category,definition_en,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_term,combined_hash,combined_audio_file,english_text,english_hash,english_audio_file,english_voice_name,english_speaking_rate,english_pitch,english_duration_ms,italian_text,italian_hash,italian_audio_file,italian_voice_name,italian_speaking_rate,italian_pitch,italian_duration_ms
noun,weather,long-term weather pattern,KLEE-mah,singular,,masculine,2,noun,,Climate varies by region.,Clima varia per regione.,atmosfera,,clima,e73ce5e7cfbf710a96a9117bc3b2d6942523c1041d640b16262fddb26119b471,category_data/audio/noun_weather/e73ce5e7cfbf710a96a9117bc3b2d6942523c1041d640b16262fddb26119b471.mp3,climate,6322fe11e66c1c9999e0c9e90a9269a943e619f1b1e4f939bec4eb2a38e2ba01,data/audio/6322fe11e66c1c9999e0c9e90a9269a943e619f1b1e4f939bec4eb2a38e2ba01.mp3,en-US-Wavenet-D,1.0,0,792,clima,4f3756abc6d33bf67718a35871ee1c05c1f65f4578d075ca97ac4985abc34e00,data/audio/4f3756abc6d33bf67718a35871ee1c05c1f65f4578d075ca97ac4985abc34e00.mp3,it-IT-Wavenet-D,0.75,0,888
pronoun,demonstrative,demonstrative pronoun referring to something near,KWEHS-toh,singular,,masculine,1,pronoun,,This is delicious.,Questo è delizioso.,codesto,,questo,ffdd41fc4d5c71c0e461ead0c9e04a12a20dbf2db7ea65e9b0bb5e7b1d53e68e,category_data/audio/pronoun_demonstrative/ffdd41fc4d5c71c0e461ead0c9e04a12a20dbf2db7ea65e9b0bb5e7b1d53e68e.mp3,this,1bd5438abb036741318e8f75544400fceacf4ff2948978eb13d1dd42adbc5876,data/audio/1bd5438abb036741318e8f75544400fceacf4ff2948978eb13d1dd42adbc5876.mp3,en-US-Wavenet-D,1.0,0,744,questo,a73e3bf6bfbb4cce96f60e7ebf39906d2ca2746762624f202c235aaae9beae73,data/audio/a73e3bf6bfbb4cce96f60e7ebf39906d2ca2746762624f202c235aaae9beae73.mp3,it-IT-Wavenet-D,0.75,0,1008
pronoun,demonstrative,demonstrative pronoun referring to something near,KWEHS-tah,singular,,feminine,1,pronoun,,This is beautiful.,Questa è bella.,codesta,,questo,5ee828a187b09dc727b00e9ccb7a85b489c7dc428e771dcaa2873477b1fc68ad,category_data/audio/pronoun_demonstrative/5ee828a187b09dc727b00e9ccb7a85b489c7dc428e771dcaa2873477b1fc68ad.mp3,this,1bd5438abb036741318e8f75544400fceacf4ff2948978eb13d1dd42adbc5876,data/audio/1bd5438abb036741318e8f75544400fceacf4ff2948978eb13d1dd42adbc5876.mp3,en-US-Wavenet-D,1.0,0,744,questa,a094888fb90ea4e771136d33bd51152253a288fda7de20d882166c25a5e6477b,data/audio/a094888fb90ea4e771136d33bd51152253a288fda7de20d882166c25a5e6477b.mp3,it-IT-Wavenet-D,0.75,0,984
pronoun,demonstrative,demonstrative pronoun plural near,KWEHS-tee,plural,,masculine,1,pronoun,,These are new.,Questi sono nuovi.,costoro,,questo,4f40be4c196d49e9e745ddb890b6c66de3b7d3455831ccaf73e6d8d5406e3f54,category_data/audio/pronoun_demonstrative/4f40be4c196d49e9e745ddb890b6c66de3b7d3455831ccaf73e6d8d5406e3f54.mp3,these,34779e3c45031633fa7af13e2df7f7e18df1bbe9be0cc47c1d3ab9769bf56d35,data/audio/34779e3c45031633fa7af13e2df7f7e18df1bbe9be0cc47c1d3ab9769bf56d35.mp3,en-US-Wavenet-D,1.0,0,792,questi,ae4f95ff9a35d67bc100a6b1b6ddaffa72ad0bc67a40162689614caf4c97ef3c,data/audio/ae4f95ff9a35d67bc100a6b1b6ddaffa72ad0bc67a40162689614caf4c97ef3c.mp3,it-IT-Wavenet-D,0.75,0,984
pronoun,demonstrative,demonstrative pronoun plural near,KWEHS-teh,plural,,feminine,1,pronoun,,These are heavy.,Queste sono pesanti.,costoro,,questo,05e21a55ae0e80d414387c0503ae17625336a6e63bef131a769ac0f3458557b9,category_data/audio/pronoun_demonstrative/05e21a55ae0e80d414387c0503ae17625336a6e63bef131a769ac0f3458557b9.mp3,these,34779e3c45031633fa7af13e2df7f7e18df1bbe9be0cc47c1d3ab9769bf56d35,data/audio/34779e3c45031633fa7af13e2df7f7e18df1bbe9be0cc47c1d3ab9769bf56d35.mp3,en-US-Wavenet-D,1.0,0,792,queste,6cc31a011672830ea330ca4092c9a66149962a628d6af69f9350b9097331e4a7,data/audio/6cc31a011672830ea330ca4092c9a66149962a628d6af69f9350b9097331e4a7.mp3,it-IT-Wavenet-D,0.75,0,936
pronoun,demonstrative,demonstrative pronoun referring to something far,KWEL-loh,singular,,masculine,1,pronoun,,That is expensive.,Quello è costoso.,codesto,,quello,4e0522bff538ebe54a4c8c0b9bc54314559abf3ba0bde72a6b74b9434df134ac,category_data/audio/pronoun_demonstrative/4e0522bff538ebe54a4c8c0b9bc54314559abf3ba0bde72a6b74b9434df134ac.mp3,that,4e7e4443f90427039cb44619e8a7d44caf5b6cf533ba637372a8a3f1bb002cc8,data/audio/4e7e4443f90427039cb44619e8a7d44caf5b6cf533ba637372a8a3f1bb002cc8.mp3,en-US-Wavenet-D,1.0,0,648,quello,16ac81ee07105af89739ac11a4f8c592e8fbe653e56803a9128870bd9454f786,data/audio/16ac81ee07105af89739ac11a4f8c592e8fbe653e56803a9128870bd9454f786.mp3,it-IT-Wavenet-D,0.75,0,936
pronoun,demonstrative,demonstrative pronoun referring to something far,KWEL-lah,singular,,feminine,1,pronoun,,That is my house.,Quella è casa mia.,codesta,,quello,9adbc8db1ba43f8d3b1f6d8c8adf07f4b8b415077360e04c83c337231f9e77eb,category_data/audio/pronoun_demonstrative/9adbc8db1ba43f8d3b1f6d8c8adf07f4b8b415077360e04c83c337231f9e77eb.mp3,that,4e7e4443f90427039cb44619e8a7d44caf5b6cf533ba637372a8a3f1bb002cc8,data/audio/4e7e4443f90427039cb44619e8a7d44caf5b6cf533ba637372a8a3f1bb002cc8.mp3,en-US-Wavenet-D,1.0,0,648,quella,fb055d29d5cf9021dd4bd2539a6e9c0165110e920fd58ee625fd447a1ec1d5c7,data/audio/fb055d29d5cf9021dd4bd2539a6e9c0165110e920fd58ee625fd447a1ec1d5c7.mp3,it-IT-Wavenet-D,0.75,0,912
pronoun,demonstrative,demonstrative pronoun plural far,KWEL-lee,plural,,masculine,1,pronoun,,Those are closed.,Quelli sono chiusi.,coloro,,quello,c990339abe8310e9c4c80c6513b86b417766ef733f8aa0332af2cc9cfa4b385e,category_data/audio/pronoun_demonstrative/c990339abe8310e9c4c80c6513b86b417766ef733f8aa0332af2cc9cfa4b385e.mp3,those,d6d747f218d46deaa027c91ea07e088babd55b47ee74550c920a971372390952,data/audio/d6d747f218d46deaa027c91ea07e088babd55b47ee74550c920a971372390952.mp3,en-US-Wavenet-D,1.0,0,816,quelli,36c82cd2298836075a0e21da2fb09e0b7cd33e2690be50bab5e2019897ac1404,data/audio/36c82cd2298836075a0e21da2fb09e0b7cd33e2690be50bab5e2019897ac1404.mp3,it-IT-Wavenet-D,0.75,0,936
pronoun,demonstrative,demonstrative pronoun plural far,KWEL-leh,plural,,feminine,1,pronoun,,Those are interesting.,Quelle sono interessanti.,coloro,,quello,051059a5a421cb312e1519e4fb18a683f92ef545db1c55ab3556785ebac0443b,category_data/audio/pronoun_demonstrative/051059a5a421cb312e1519e4fb18a683f92ef545db1c55ab3556785ebac0443b.mp3,those,d6d747f218d46deaa027c91ea07e088babd55b47ee74550c920a971372390952,data/audio/d6d747f218d46deaa027c91ea07e088babd55b47ee74550c920a971372390952.mp3,en-US-Wavenet-D,1.0,0,816,quelle,34c24ecd90cdbad83a3855ccc562225c8c992a8ccc08eea19ec44ba8d60eef84,data/audio/34c24ecd90cdbad83a3855ccc562225c8c992a8ccc08eea19ec44ba8d60eef84.mp3,it-IT-Wavenet-D,0.75,0,888
pronoun,indefinite,indefinite pronoun for an unspecified person,kwal-KOO-noh,singular,,masculine,1,pronoun,,Someone is calling you.,Qualcuno ti sta chiamando.,chiunque,,qualcuno,08e9852c046075641ea84296f8263183147dfb498a1db61697962649bc40d5ac,category_data/audio/pronoun_indefinite/08e9852c046075641ea84296f8263183147dfb498a1db61697962649bc40d5ac.mp3,someone,49b8fe2aaab54683b409d1aeee24bc2c452330532b71a108eeb391362010fb6f,data/audio/49b8fe2aaab54683b409d1aeee24bc2c452330532b71a108eeb391362010fb6f.mp3,en-US-Wavenet-D,1.0,0,840,qualcuno,907de06f637d726864f4f788fec842d4843aaa394ae0b909bffc72560b53d51b,data/audio/907de06f637d726864f4f788fec842d4843aaa394ae0b909bffc72560b53d51b.mp3,it-IT-Wavenet-D,0.75,0,1128
pronoun,indefinite,indefinite pronoun for an unspecified thing,kwal-KOH-zah,singular,,,1,pronoun,,I need something to eat.,Ho bisogno di qualcosa da mangiare.,qualche cosa,,qualcosa,dcf90dc96c468ad67a29a739b013c349d206317066492198f056d2a9088a0d51,category_data/audio/pronoun_indefinite/dcf90dc96c468ad67a29a739b013c349d206317066492198f056d2a9088a0d51.mp3,something,8f369b258bf5284108303b4e3fe27531293cc1bbc630757b7918bf1a52143b22,data/audio/8f369b258bf5284108303b4e3fe27531293cc1bbc630757b7918bf1a52143b22.mp3,en-US-Wavenet-D,1.0,0,840,qualcosa,7163b1778b4dcb7067b906c0801f25195e4491a297e5bdc89c7585657beeea59,data/audio/7163b1778b4dcb7067b906c0801f25195e4491a297e5bdc89c7585657beeea59.mp3,it-IT-Wavenet-D,0.75,0,1176
pronoun,indefinite,negative indefinite pronoun,neh-SOO-noh,singular,,masculine,1,pronoun,,Nobody is here.,Non c'è nessuno qui.,alcuno,,nessuno,f0c7e9aae1a40590d94027c97ded191a0045a8c706ed13e5417b7f30c3f476f6,category_data/audio/pronoun_indefinite/f0c7e9aae1a40590d94027c97ded191a0045a8c706ed13e5417b7f30c3f476f6.mp3,nobody,b8e2b139f4bf67d2e69dc129d24d0bb652fec336556c2fd6e504444f21b86b9a,data/audio/b8e2b139f4bf67d2e69dc129d24d0bb652fec336556c2fd6e504444f21b86b9a.mp3,en-US-Wavenet-D,1.0,0,912,nessuno,4f8413369d08af9220aaba7fd4754557c868a15ef0a559644769afd7b8b5b476,data/audio/4f8413369d08af9220aaba7fd4754557c868a15ef0a559644769afd7b8b5b476.mp3,it-IT-Wavenet-D,0.75,0,1152
pronoun,indefinite,negative indefinite pronoun,NYEHN-teh,singular,,,1,pronoun,,Nothing is impossible.,Niente è impossibile.,nulla,,niente,3d3994a37ab2f008d6057a3d1630e132625e3fa9bbd3b27b1e8260b56112ca8d,category_data/audio/pronoun_indefinite/3d3994a37ab2f008d6057a3d1630e132625e3fa9bbd3b27b1e8260b56112ca8d.mp3,nothing,d237b8046cf3fbe70860ee725dede5f5b554048fbb9a76647621ea3af7bd8d42,data/audio/d237b8046cf3fbe70860ee725dede5f5b554048fbb9a76647621ea3af7bd8d42.mp3,en-US-Wavenet-D,1.0,0,840,niente,2f60e61655c563eda86858477d3e7c8e7d2908bca5debb6379f3e547f0b1bf3b,data/audio/2f60e61655c563eda86858477d3e7c8e7d2908bca5debb6379f3e547f0b1bf3b.mp3,it-IT-Wavenet-D,0.75,0,1032
pronoun,interrogative,interrogative pronoun asking about a person,KEE,singular,,,1,pronoun,,Who is at the door?,Chi è alla porta?,chiunque,,chi,48acbf8056ef96eb334e3d53bb49b5d2f44dc99ad933614d7d74d4bc077b01b5,category_data/audio/pronoun_interrogative/48acbf8056ef96eb334e3d53bb49b5d2f44dc99ad933614d7d74d4bc077b01b5.mp3,who,e52acc3a54a549918e4703f6d1c8e45060dd7dbfa1d808e1ca1fbdafa1a8c505,data/audio/e52acc3a54a549918e4703f6d1c8e45060dd7dbfa1d808e1ca1fbdafa1a8c505.mp3,en-US-Wavenet-D,1.0,0,672,chi,9ed007804e18b9e1a0e8156ce37cacd4242cf1b2356658dc2be5ec03506bc086,data/audio/9ed007804e18b9e1a0e8156ce37cacd4242cf1b2356658dc2be5ec03506bc086.mp3,it-IT-Wavenet-D,0.75,0,600
pronoun,interrogative,interrogative pronoun asking about a thing,KEH KOH-zah,singular,,,1,pronoun,,What is that?,Che cosa è quello?,cosa,,che,1247132116026fa792907550c0aa949bee8de70fdc40f00ada32141d7208fec2,category_data/audio/pronoun_interrogative/1247132116026fa792907550c0aa949bee8de70fdc40f00ada32141d7208fec2.mp3,what,678ce9c83b6dc98914d96f9365f427948eb7a46fb4c02bc889b0aa5396271335,data/audio/678ce9c83b6dc98914d96f9365f427948eb7a46fb4c02bc889b0aa5396271335.mp3,en-US-Wavenet-D,1.0,0,624,che cosa,ca431dad92c0dedc3ed5470e2e4b3ebb3602ace9d809ec7993bff4be9960f7cf,data/audio/ca431dad92c0dedc3ed5470e2e4b3ebb3602ace9d809ec7993bff4be9960f7cf.mp3,it-IT-Wavenet-D,0.75,0,1080
pronoun,interrogative,interrogative pronoun singular,KWAH-leh,singular,,,1,pronoun,,Which do you prefer?,Quale preferisci?,che,,quale,25de5927d7fa64041f2d99218484d9a75c366aa889a727a1e0ee8cc31c7249e1,category_data/audio/pronoun_interrogative/25de5927d7fa64041f2d99218484d9a75c366aa889a727a1e0ee8cc31c7249e1.mp3,which,d4fca6e882b550b7896c981e13afb660318e1a183c5751cea96259b44e3e37cf,data/audio/d4fca6e882b550b7896c981e13afb660318e1a183c5751cea96259b44e3e37cf.mp3,en-US-Wavenet-D,1.0,0,768,quale,7c9da026c40a85de7a274038395ec225671adc0cfc2dea101198432067927788,data/audio/7c9da026c40a85de7a274038395ec225671adc0cfc2dea101198432067927788.mp3,it-IT-Wavenet-D,0.75,0,864
pronoun,interrogative,interrogative pronoun plural,KWAH-lee,plural,,,1,pronoun,,Which are yours?,Quali sono i tuoi?,che,,quale,2500d8dfa7243b83884a6cf1e947b6d4895087074c67ae07e764910d56ce5e7a,category_data/audio/pronoun_interrogative/2500d8dfa7243b83884a6cf1e947b6d4895087074c67ae07e764910d56ce5e7a.mp3,which,d4fca6e882b550b7896c981e13afb660318e1a183c5751cea96259b44e3e37cf,data/audio/d4fca6e882b550b7896c981e13afb660318e1a183c5751cea96259b44e3e37cf.mp3,en-US-Wavenet-D,1.0,0,768,quali,1ebf681a8bcb14f45f0c5943756bed009ba38c91da034ebec82afd86fcf9ddd9,data/audio/1ebf681a8bcb14f45f0c5943756bed009ba38c91da034ebec82afd86fcf9ddd9.mp3,it-IT-Wavenet-D,0.75,0,888
pronoun,object,first-person direct-object pronoun,MEE,singular,,,1,pronoun,,Can you help me?,Mi puoi aiutare?,me,,mi,3893c31df605945e166380340e9fc7b01a84a0ec0a7b1e4145d15e953b496990,category_data/audio/pronoun_object/3893c31df605945e166380340e9fc7b01a84a0ec0a7b1e4145d15e953b496990.mp3,me,fd05cfd69e6ed4c64117071f34add851f664f08c8e55931c9df6594e8459c979,data/audio/fd05cfd69e6ed4c64117071f34add851f664f08c8e55931c9df6594e8459c979.mp3,en-US-Wavenet-D,1.0,0,672,mi,1b36303f36e9aa2af03ebd403ca5b1c56e8609f5b93454fe5ab6a71459a76a79,data/audio/1b36303f36e9aa2af03ebd403ca5b1c56e8609f5b93454fe5ab6a71459a76a79.mp3,it-IT-Wavenet-D,0.75,0,624
pronoun,object,second-person direct-object pronoun,TEE,singular,,,1,pronoun,informal,I see you.,Ti vedo.,te,,ti,fa5ffdc570d4d42a3652ab10761770d714ab613346d107436e0ec2e500b70cde,category_data/audio/pronoun_object/fa5ffdc570d4d42a3652ab10761770d714ab613346d107436e0ec2e500b70cde.mp3,you,6eeca1125a0f6912f79765365d0779267b35280a03fceb32972c41ecca887b31,data/audio/6eeca1125a0f6912f79765365d0779267b35280a03fceb32972c41ecca887b31.mp3,en-US-Wavenet-D,1.0,0,696,ti,686a07459782c046242b1a9c3a638e974c011b122ce118ae52d406b983059323,data/audio/686a07459782c046242b1a9c3a638e974c011b122ce118ae52d406b983059323.mp3,it-IT-Wavenet-D,0.75,0,600
pronoun,object,third-person masculine direct-object pronoun,LOH,singular,,masculine,1,pronoun,,I know him.,Lo conosco.,egli,,lo,dff86c2cad05b276356f1112f67617d2c6b11af2060c0420f65b160bb3de24f9,category_data/audio/pronoun_object/dff86c2cad05b276356f1112f67617d2c6b11af2060c0420f65b160bb3de24f9.mp3,him,6508d5f442972aa06354cb53cd9c412467adc7bea2cd51d0439299de99a33414,data/audio/6508d5f442972aa06354cb53cd9c412467adc7bea2cd51d0439299de99a33414.mp3,en-US-Wavenet-D,1.0,0,672,lo,15f478632afa47962527d719559b54313d3d47fc22018ca38e9e2bdf6387e431,data/audio/15f478632afa47962527d719559b54313d3d47fc22018ca38e9e2bdf6387e431.mp3,it-IT-Wavenet-D,0.75,0,672
pronoun,object,third-person feminine direct-object pronoun,LAH,singular,,feminine,1,pronoun,,I see her.,La vedo.,ella,,la,af838ef07904c1a290710b7856ab68b78f3ca46bb4c8a39a12b292fde488896d,category_data/audio/pronoun_object/af838ef07904c1a290710b7856ab68b78f3ca46bb4c8a39a12b292fde488896d.mp3,her,379d3ce011db5de5b80b438b06159e63cb52bd746f278e6cfcac773a85ee543e,data/audio/379d3ce011db5de5b80b438b06159e63cb52bd746f278e6cfcac773a85ee543e.mp3,en-US-Wavenet-D,1.0,0,672,la,1e1ceacf8a39093176c532801c9bf0adcf3c0e59344ab3b380122a4c36fbeab9,data/audio/1e1ceacf8a39093176c532801c9bf0adcf3c0e59344ab3b380122a4c36fbeab9.mp3,it-IT-Wavenet-D,0.75,0,648
pronoun,object,first-person plural direct-object pronoun,CEE,plural,,,1,pronoun,,He invites us.,Ci invita.,noi,,ci,4e2ed629d36b046808055737e54091cec47ca26254c3b6056ccb3711b08f7251,category_data/audio/pronoun_object/4e2ed629d36b046808055737e54091cec47ca26254c3b6056ccb3711b08f7251.mp3,us,5f714bbababb0b5423457a04acf3184a57fc00373813340b88c65d6bc8f21642,data/audio/5f714bbababb0b5423457a04acf3184a57fc00373813340b88c65d6bc8f21642.mp3,en-US-Wavenet-D,1.0,0,744,ci,ede866c85eb6924f00a1082a35115f3e9b209a34905fadedfc5181a731153d14,data/audio/ede866c85eb6924f00a1082a35115f3e9b209a34905fadedfc5181a731153d14.mp3,it-IT-Wavenet-D,0.75,0,672
pronoun,object,second-person plural direct-object pronoun,VEE,plural,,,1,pronoun,,I will call you tomorrow.,Vi chiamerò domani.,voi,,vi,44f21b16e2e9e8f56e4558679d74434b3a53f92fd4b4f6a5d2f99c826297929d,category_data/audio/pronoun_object/44f21b16e2e9e8f56e4558679d74434b3a53f92fd4b4f6a5d2f99c826297929d.mp3,you,6eeca1125a0f6912f79765365d0779267b35280a03fceb32972c41ecca887b31,data/audio/6eeca1125a0f6912f79765365d0779267b35280a03fceb32972c41ecca887b31.mp3,en-US-Wavenet-D,1.0,0,696,vi,6be0ba9e60431916e126b9a6e03eb9a97f97be66167b52bd7945ace597925372,data/audio/6be0ba9e60431916e126b9a6e03eb9a97f97be66167b52bd7945ace597925372.mp3,it-IT-Wavenet-D,0.75,0,648
pronoun,object,third-person masculine plural direct-object pronoun,LEE,plural,,masculine,1,pronoun,,I have met them.,Li ho incontrati.,essi,,li,7ed5d98e2d0849cce6fc82eff4d30ef658a870f7d76864f490c3e860c51b4552,category_data/audio/pronoun_object/7ed5d98e2d0849cce6fc82eff4d30ef658a870f7d76864f490c3e860c51b4552.mp3,them,db198509c0e4aa613fe91b9fdcc45b439000a53df9c95ccf2c29dace184ee5fe,data/audio/db198509c0e4aa613fe91b9fdcc45b439000a53df9c95ccf2c29dace184ee5fe.mp3,en-US-Wavenet-D,1.0,0,624,li,a251121e5f542fec341c2a97001276a073a7ab4fe35b05eebfcf14ed533b586d,data/audio/a251121e5f542fec341c2a97001276a073a7ab4fe35b05eebfcf14ed533b586d.mp3,it-IT-Wavenet-D,0.75,0,624
pronoun,object,third-person feminine plural direct-object pronoun,LEH,plural,,feminine,1,pronoun,,I have seen them.,Le ho viste.,esse,,li,87c2c994315ff5c9203e62dc1d384a064cc2d75759a5b3f2ef4eac624f3bf0ec,category_data/audio/pronoun_object/87c2c994315ff5c9203e62dc1d384a064cc2d75759a5b3f2ef4eac624f3bf0ec.mp3,them,db198509c0e4aa613fe91b9fdcc45b439000a53df9c95ccf2c29dace184ee5fe,data/audio/db198509c0e4aa613fe91b9fdcc45b439000a53df9c95ccf2c29dace184ee5fe.mp3,en-US-Wavenet-D,1.0,0,624,le,32b4de74d331d3345f232f741963702105f8c6934e0f6adfddbce6c551ee9b83,data/audio/32b4de74d331d3345f232f741963702105f8c6934e0f6adfddbce6c551ee9b83.mp3,it-IT-Wavenet-D,0.75,0,648
pronoun,object,indirect-object pronoun meaning “to him/her”,LYEE,singular,,masculine,1,pronoun,,I gave him the ticket.,Gli ho dato il biglietto.,a lui,,gli,6edb268c339b1000379d6bae5ab84c180359ee7cae3a2ee77b2704d2e4b365db,category_data/audio/pronoun_object/6edb268c339b1000379d6bae5ab84c180359ee7cae3a2ee77b2704d2e4b365db.mp3,to him,da3937878dbb0fee66eafe0d3a849157125d8936c9639abf97d41b36785c848b,data/audio/da3937878dbb0fee66eafe0d3a849157125d8936c9639abf97d41b36785c848b.mp3,en-US-Wavenet-D,1.0,0,792,gli,6760adbada6be874f8c11a57bce07ddc93fe10c066b66e5852e19fee5bb3441a,data/audio/6760adbada6be874f8c11a57bce07ddc93fe10c066b66e5852e19fee5bb3441a.mp3,it-IT-Wavenet-D,0.75,0,744
pronoun,possessive,Masculine singular possessive pronoun meaning “mine”.,eel MEE-oh,singular,,masculine,1,pronoun,,Mine is red.,Il mio è rosso.,mio,,mio,f641a1b92c765290fdab70162299f76b52f0abbecc78617ae96e4bdff1e9fcb7,category_data/audio/pronoun_possessive/f641a1b92c765290fdab70162299f76b52f0abbecc78617ae96e4bdff1e9fcb7.mp3,mine,a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144,data/audio/a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144.mp3,en-US-Wavenet-D,1.0,0,696,il mio,1d1751c81325300c45d4eebf3b75da3dea27b642668ff72eb59b68af95110a93,data/audio/1d1751c81325300c45d4eebf3b75da3dea27b642668ff72eb59b68af95110a93.mp3,it-IT-Wavenet-D,0.75,0,984
pronoun,possessive,Feminine singular possessive pronoun meaning “mine”.,lah MEE-ah,singular,,feminine,1,pronoun,,Mine is new.,La mia è nuova.,mia,,mio,8db114b009d94554d0f1dfe0be888a8f592a46fdfb3edb5dc1a9b016d02904ca,category_data/audio/pronoun_possessive/8db114b009d94554d0f1dfe0be888a8f592a46fdfb3edb5dc1a9b016d02904ca.mp3,mine,a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144,data/audio/a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144.mp3,en-US-Wavenet-D,1.0,0,696,la mia,c13e755d72b3b910972323e142e9c1e0cf69dcb2f381ba9c6a747cfba9e89613,data/audio/c13e755d72b3b910972323e142e9c1e0cf69dcb2f381ba9c6a747cfba9e89613.mp3,it-IT-Wavenet-D,0.75,0,984
pronoun,possessive,Masculine plural possessive pronoun meaning “mine”.,ee MEE-ay,plural,,masculine,1,pronoun,,Mine are here.,I miei sono qui.,miei,,mio,c2eacaf71f2bbc421a0aee8bf3b2dc3ea96c63ebba8cf02340bb2149ce12ebea,category_data/audio/pronoun_possessive/c2eacaf71f2bbc421a0aee8bf3b2dc3ea96c63ebba8cf02340bb2149ce12ebea.mp3,mine,a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144,data/audio/a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144.mp3,en-US-Wavenet-D,1.0,0,696,i miei,8c2d3d17c63692ff27a8b2b0074d55c73705377f42a68509f1e01a8781447698,data/audio/8c2d3d17c63692ff27a8b2b0074d55c73705377f42a68509f1e01a8781447698.mp3,it-IT-Wavenet-D,0.75,0,1032
pronoun,possessive,Feminine plural possessive pronoun meaning “mine”.,leh MEE-eh,plural,,feminine,1,pronoun,,Mine are heavy.,Le mie sono pesanti.,mie,,mio,bb386273abe75d1741550632d7cb63b2cccb9a1555c66882a6a53fb11a03a043,category_data/audio/pronoun_possessive/bb386273abe75d1741550632d7cb63b2cccb9a1555c66882a6a53fb11a03a043.mp3,mine,a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144,data/audio/a2b086bc452ae580aca3ba434a223776ac6deb4139dca2c009bf6e1ffa7ce144.mp3,en-US-Wavenet-D,1.0,0,696,le mie,95a755f2ef28e396cbf877a02e3d4adcb2131940ee1c4bd5325adfc78ba46201,data/audio/95a755f2ef28e396cbf877a02e3d4adcb2131940ee1c4bd5325adfc78ba46201.mp3,it-IT-Wavenet-D,0.75,0,1008
pronoun,possessive,Masculine singular possessive pronoun meaning “yours” (informal singular).,eel TOO-oh,singular,,masculine,1,pronoun,informal,Yours is open.,Il tuo è aperto.,tuo,,tuo,e5b7585da5c86ee33c8191812145e426836f16f29beb597897bb9df3c89144f4,category_data/audio/pronoun_possessive/e5b7585da5c86ee33c8191812145e426836f16f29beb597897bb9df3c89144f4.mp3,yours,956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3,data/audio/956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3.mp3,en-US-Wavenet-D,1.0,0,840,il tuo,d1a7ac6041e2485af0b0ab7c2ee066de6d67e9fb4b25b66338a42b4826948949,data/audio/d1a7ac6041e2485af0b0ab7c2ee066de6d67e9fb4b25b66338a42b4826948949.mp3,it-IT-Wavenet-D,0.75,0,984
pronoun,possessive,Feminine singular possessive pronoun meaning “yours” (informal singular).,lah TOO-ah,singular,,feminine,1,pronoun,informal,Yours is ready.,La tua è pronta.,tua,,tuo,504a1b34b81ac341ea1dcf143c960ce5718d2810eb6f5ab05c03035953e91147,category_data/audio/pronoun_possessive/504a1b34b81ac341ea1dcf143c960ce5718d2810eb6f5ab05c03035953e91147.mp3,yours,956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3,data/audio/956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3.mp3,en-US-Wavenet-D,1.0,0,840,la tua,edba556870919208c4dee843d4bc0250fb2499897b8a7a3449a3dd2fbc2d2680,data/audio/edba556870919208c4dee843d4bc0250fb2499897b8a7a3449a3dd2fbc2d2680.mp3,it-IT-Wavenet-D,0.75,0,1008
pronoun,possessive,Masculine plural possessive pronoun meaning “yours” (informal singular).,ee TWOY,plural,,masculine,1,pronoun,informal,Yours are on the table.,I tuoi sono sul tavolo.,tuoi,,tuoi,de2d8360f95e4725ea524b86f4e07d81c8ecb17005fbaf1517824dc29dffc20f,category_data/audio/pronoun_possessive/de2d8360f95e4725ea524b86f4e07d81c8ecb17005fbaf1517824dc29dffc20f.mp3,yours,956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3,data/audio/956e911f69c34125932332582657e95706997b3452d0d521952ddd8eb7f4e4e3.mp3,en-US-Wavenet-D,1.0,0,840,i tuoi,bb331a0c5f5740eb1c5d551b60c2b7b3e546ec4db70599302ae604aac979e6db,data/audio/bb331a0c5f5740eb1c5d551b60c2b7b3e546ec4db70599302ae604aac979e6db.mp3,it-IT-Wavenet-D,0.75,0,984
